name,id,label,xMin,xMax,yMin,yMax
garrafa_1(10)(5).png,5,garrafa_1,93,208,104,439
garrafa_1(10)(6).png,5,garrafa_1,93,208,104,439
garrafa_1(10)(7).png,5,garrafa_1,93,208,104,439
garrafa_1(10)(8).png,5,garrafa_1,93,208,104,439
garrafa_1(10)(9).png,5,garrafa_1,93,208,104,439
garrafa_1(11)(0).png,5,garrafa_1,110,154,231,358
garrafa_1(11)(1).png,5,garrafa_1,110,154,231,358
garrafa_1(11)(2).png,5,garrafa_1,110,154,231,358
garrafa_1(11)(3).png,5,garrafa_1,110,154,231,358
garrafa_1(11)(4).png,5,garrafa_1,110,154,231,358
garrafa_1(11)(5).png,5,garrafa_1,110,154,231,358
garrafa_1(11)(6).png,5,garrafa_1,110,154,231,358
garrafa_1(11)(7).png,5,garrafa_1,110,154,231,358
garrafa_1(11)(8).png,5,garrafa_1,110,154,231,358
garrafa_1(11)(9).png,5,garrafa_1,110,154,231,358
garrafa_1(12)(0).png,6,garrafa_1,89,198,110,441
garrafa_1(12)(1).png,6,garrafa_1,89,198,110,441
garrafa_1(12)(2).png,6,garrafa_1,89,198,110,441
garrafa_1(12)(3).png,6,garrafa_1,89,198,110,441
garrafa_1(12)(4).png,6,garrafa_1,89,198,110,441
garrafa_1(12)(5).png,6,garrafa_1,89,198,110,441
garrafa_1(12)(6).png,6,garrafa_1,89,198,110,441
garrafa_1(12)(7).png,6,garrafa_1,89,198,110,441
garrafa_1(12)(8).png,6,garrafa_1,89,198,110,441
garrafa_1(12)(9).png,6,garrafa_1,89,198,110,441
garrafa_1(13)(0).png,6,garrafa_1,40,129,77,349
garrafa_1(13)(1).png,6,garrafa_1,40,129,77,349
garrafa_1(13)(2).png,6,garrafa_1,40,129,77,349
garrafa_1(13)(3).png,6,garrafa_1,40,129,77,349
garrafa_1(13)(4).png,6,garrafa_1,40,129,77,349
garrafa_1(13)(5).png,6,garrafa_1,40,129,77,349
garrafa_1(13)(6).png,6,garrafa_1,40,129,77,349
garrafa_1(13)(7).png,6,garrafa_1,40,129,77,349
garrafa_1(13)(8).png,6,garrafa_1,40,129,77,349
garrafa_1(13)(9).png,6,garrafa_1,40,129,77,349
garrafa_1(14)(0).png,7,garrafa_1,86,199,114,453
garrafa_1(14)(1).png,7,garrafa_1,86,199,114,453
garrafa_1(14)(2).png,7,garrafa_1,86,199,114,453
garrafa_1(14)(3).png,7,garrafa_1,86,199,114,453
garrafa_1(14)(4).png,7,garrafa_1,86,199,114,453
garrafa_1(14)(5).png,7,garrafa_1,86,199,114,453
garrafa_1(14)(6).png,7,garrafa_1,86,199,114,453
garrafa_1(14)(7).png,7,garrafa_1,86,199,114,453
garrafa_1(14)(8).png,7,garrafa_1,86,199,114,453
garrafa_1(14)(9).png,7,garrafa_1,86,199,114,453
garrafa_1(15)(0).png,7,garrafa_1,196,236,196,315
garrafa_1(15)(1).png,7,garrafa_1,196,236,196,315
garrafa_1(15)(2).png,7,garrafa_1,196,236,196,315
garrafa_1(15)(3).png,7,garrafa_1,196,236,196,315
garrafa_1(15)(4).png,7,garrafa_1,196,236,196,315
garrafa_1(15)(5).png,7,garrafa_1,196,236,196,315
garrafa_1(15)(6).png,7,garrafa_1,196,236,196,315
garrafa_1(15)(7).png,7,garrafa_1,196,236,196,315
garrafa_1(15)(8).png,7,garrafa_1,196,236,196,315
garrafa_1(15)(9).png,7,garrafa_1,196,236,196,315
garrafa_1(16)(0).png,8,garrafa_1,90,203,119,455
garrafa_1(16)(1).png,8,garrafa_1,90,203,119,455
garrafa_1(16)(2).png,8,garrafa_1,90,203,119,455
garrafa_1(16)(3).png,8,garrafa_1,90,203,119,455
garrafa_1(16)(4).png,8,garrafa_1,90,203,119,455
garrafa_1(16)(5).png,8,garrafa_1,90,203,119,455
garrafa_1(16)(6).png,8,garrafa_1,90,203,119,455
garrafa_1(16)(7).png,8,garrafa_1,90,203,119,455
garrafa_1(16)(8).png,8,garrafa_1,90,203,119,455
garrafa_1(16)(9).png,8,garrafa_1,90,203,119,455
garrafa_1(17)(0).png,8,garrafa_1,168,205,195,306
garrafa_1(17)(1).png,8,garrafa_1,168,205,195,306
garrafa_1(17)(2).png,8,garrafa_1,168,205,195,306
garrafa_1(17)(3).png,8,garrafa_1,168,205,195,306
garrafa_1(17)(4).png,8,garrafa_1,168,205,195,306
garrafa_1(17)(5).png,8,garrafa_1,168,205,195,306
garrafa_1(17)(6).png,8,garrafa_1,168,205,195,306
garrafa_1(17)(7).png,8,garrafa_1,168,205,195,306
garrafa_1(17)(8).png,8,garrafa_1,168,205,195,306
garrafa_1(17)(9).png,8,garrafa_1,168,205,195,306
garrafa_1(18)(0).png,9,garrafa_1,98,208,113,448
garrafa_1(18)(1).png,9,garrafa_1,98,208,113,448
garrafa_1(18)(2).png,9,garrafa_1,98,208,113,448
garrafa_1(18)(3).png,9,garrafa_1,98,208,113,448
garrafa_1(18)(4).png,9,garrafa_1,98,208,113,448
garrafa_1(18)(5).png,9,garrafa_1,98,208,113,448
garrafa_1(18)(6).png,9,garrafa_1,98,208,113,448
garrafa_1(18)(7).png,9,garrafa_1,98,208,113,448
garrafa_1(18)(8).png,9,garrafa_1,98,208,113,448
garrafa_1(18)(9).png,9,garrafa_1,98,208,113,448
garrafa_1(19)(0).png,9,garrafa_1,154,212,300,477
garrafa_1(19)(1).png,9,garrafa_1,154,212,300,477
garrafa_1(19)(2).png,9,garrafa_1,154,212,300,477
garrafa_1(19)(3).png,9,garrafa_1,154,212,300,477
garrafa_1(19)(4).png,9,garrafa_1,154,212,300,477
garrafa_1(19)(5).png,9,garrafa_1,154,212,300,477
garrafa_1(19)(6).png,9,garrafa_1,154,212,300,477
garrafa_1(19)(7).png,9,garrafa_1,154,212,300,477
garrafa_1(19)(8).png,9,garrafa_1,154,212,300,477
garrafa_1(19)(9).png,9,garrafa_1,154,212,300,477
garrafa_1(20)(0).png,10,garrafa_1,111,220,114,440
garrafa_1(20)(1).png,10,garrafa_1,111,220,114,440
garrafa_1(20)(2).png,10,garrafa_1,111,220,114,440
garrafa_1(20)(3).png,10,garrafa_1,111,220,114,440
garrafa_1(20)(4).png,10,garrafa_1,111,220,114,440
garrafa_1(20)(5).png,10,garrafa_1,111,220,114,440
garrafa_1(20)(6).png,10,garrafa_1,111,220,114,440
garrafa_1(20)(7).png,10,garrafa_1,111,220,114,440
garrafa_1(20)(8).png,10,garrafa_1,111,220,114,440
garrafa_1(20)(9).png,10,garrafa_1,111,220,114,440
garrafa_1(21)(0).png,10,garrafa_1,97,199,32,335
garrafa_1(21)(1).png,10,garrafa_1,97,199,32,335
garrafa_1(21)(2).png,10,garrafa_1,97,199,32,335
garrafa_1(21)(3).png,10,garrafa_1,97,199,32,335
garrafa_1(21)(4).png,10,garrafa_1,97,199,32,335
garrafa_1(21)(5).png,10,garrafa_1,97,199,32,335
garrafa_1(21)(6).png,10,garrafa_1,97,199,32,335
garrafa_1(21)(7).png,10,garrafa_1,97,199,32,335
garrafa_1(21)(8).png,10,garrafa_1,97,199,32,335
garrafa_1(21)(9).png,10,garrafa_1,97,199,32,335
garrafa_1(22)(0).png,11,garrafa_1,113,223,104,428
garrafa_1(22)(1).png,11,garrafa_1,113,223,104,428
garrafa_1(22)(2).png,11,garrafa_1,113,223,104,428
garrafa_1(22)(3).png,11,garrafa_1,113,223,104,428
garrafa_1(22)(4).png,11,garrafa_1,113,223,104,428
garrafa_1(22)(5).png,11,garrafa_1,113,223,104,428
garrafa_1(22)(6).png,11,garrafa_1,113,223,104,428
garrafa_1(22)(7).png,11,garrafa_1,113,223,104,428
garrafa_1(22)(8).png,11,garrafa_1,113,223,104,428
garrafa_1(22)(9).png,11,garrafa_1,113,223,104,428
garrafa_1(23)(0).png,11,garrafa_1,163,208,154,287
garrafa_1(23)(1).png,11,garrafa_1,163,208,154,287
garrafa_1(23)(2).png,11,garrafa_1,163,208,154,287
garrafa_1(23)(3).png,11,garrafa_1,163,208,154,287
garrafa_1(23)(4).png,11,garrafa_1,163,208,154,287
garrafa_1(23)(5).png,11,garrafa_1,163,208,154,287
garrafa_1(23)(6).png,11,garrafa_1,163,208,154,287
garrafa_1(23)(7).png,11,garrafa_1,163,208,154,287
garrafa_1(23)(8).png,11,garrafa_1,163,208,154,287
garrafa_1(23)(9).png,11,garrafa_1,163,208,154,287
garrafa_1(24)(0).png,12,garrafa_1,119,226,98,430
garrafa_1(24)(1).png,12,garrafa_1,119,226,98,430
garrafa_1(24)(2).png,12,garrafa_1,119,226,98,430
garrafa_1(24)(3).png,12,garrafa_1,119,226,98,430
garrafa_1(24)(4).png,12,garrafa_1,119,226,98,430
garrafa_1(24)(5).png,12,garrafa_1,119,226,98,430
garrafa_1(24)(6).png,12,garrafa_1,119,226,98,430
garrafa_1(24)(7).png,12,garrafa_1,119,226,98,430
garrafa_1(24)(8).png,12,garrafa_1,119,226,98,430
garrafa_1(24)(9).png,12,garrafa_1,119,226,98,430
garrafa_1(25)(0).png,12,garrafa_1,234,265,281,377
garrafa_1(25)(1).png,12,garrafa_1,234,265,281,377
garrafa_1(25)(2).png,12,garrafa_1,234,265,281,377
garrafa_1(25)(3).png,12,garrafa_1,234,265,281,377
garrafa_1(25)(4).png,12,garrafa_1,234,265,281,377
garrafa_1(25)(5).png,12,garrafa_1,234,265,281,377
garrafa_1(25)(6).png,12,garrafa_1,234,265,281,377
garrafa_1(25)(7).png,12,garrafa_1,234,265,281,377
garrafa_1(25)(8).png,12,garrafa_1,234,265,281,377
garrafa_1(25)(9).png,12,garrafa_1,234,265,281,377
garrafa_1(26)(0).png,13,garrafa_1,119,228,100,435
garrafa_1(26)(1).png,13,garrafa_1,119,228,100,435
garrafa_1(26)(2).png,13,garrafa_1,119,228,100,435
garrafa_1(26)(3).png,13,garrafa_1,119,228,100,435
garrafa_1(26)(4).png,13,garrafa_1,119,228,100,435
garrafa_1(26)(5).png,13,garrafa_1,119,228,100,435
garrafa_1(26)(6).png,13,garrafa_1,119,228,100,435
garrafa_1(26)(7).png,13,garrafa_1,119,228,100,435
garrafa_1(26)(8).png,13,garrafa_1,119,228,100,435
garrafa_1(26)(9).png,13,garrafa_1,119,228,100,435
garrafa_1(27)(0).png,13,garrafa_1,123,159,202,312
garrafa_1(27)(1).png,13,garrafa_1,123,159,202,312
garrafa_1(27)(2).png,13,garrafa_1,123,159,202,312
garrafa_1(27)(3).png,13,garrafa_1,123,159,202,312
garrafa_1(27)(4).png,13,garrafa_1,123,159,202,312
garrafa_1(27)(5).png,13,garrafa_1,123,159,202,312
garrafa_1(27)(6).png,13,garrafa_1,123,159,202,312
garrafa_1(27)(7).png,13,garrafa_1,123,159,202,312
garrafa_1(27)(8).png,13,garrafa_1,123,159,202,312
garrafa_1(27)(9).png,13,garrafa_1,123,159,202,312
garrafa_1(28)(0).png,14,garrafa_1,125,235,100,434
garrafa_1(28)(1).png,14,garrafa_1,125,235,100,434
garrafa_1(28)(2).png,14,garrafa_1,125,235,100,434
garrafa_1(28)(3).png,14,garrafa_1,125,235,100,434
garrafa_1(28)(4).png,14,garrafa_1,125,235,100,434
garrafa_1(28)(5).png,14,garrafa_1,125,235,100,434
garrafa_1(28)(6).png,14,garrafa_1,125,235,100,434
garrafa_1(28)(7).png,14,garrafa_1,125,235,100,434
garrafa_1(28)(8).png,14,garrafa_1,125,235,100,434
garrafa_1(28)(9).png,14,garrafa_1,125,235,100,434
garrafa_1(29)(0).png,14,garrafa_1,106,203,241,535
garrafa_1(29)(1).png,14,garrafa_1,106,203,241,535
garrafa_1(29)(2).png,14,garrafa_1,106,203,241,535
garrafa_1(29)(3).png,14,garrafa_1,106,203,241,535
garrafa_1(29)(4).png,14,garrafa_1,106,203,241,535
garrafa_1(29)(5).png,14,garrafa_1,106,203,241,535
garrafa_1(29)(6).png,14,garrafa_1,106,203,241,535
garrafa_1(29)(7).png,14,garrafa_1,106,203,241,535
garrafa_1(29)(8).png,14,garrafa_1,106,203,241,535
garrafa_1(29)(9).png,14,garrafa_1,106,203,241,535
garrafa_1(30)(0).png,15,garrafa_1,129,243,102,436
garrafa_1(30)(1).png,15,garrafa_1,129,243,102,436
garrafa_1(30)(2).png,15,garrafa_1,129,243,102,436
garrafa_1(30)(3).png,15,garrafa_1,129,243,102,436
garrafa_1(30)(4).png,15,garrafa_1,129,243,102,436
garrafa_1(30)(5).png,15,garrafa_1,129,243,102,436
garrafa_1(30)(6).png,15,garrafa_1,129,243,102,436
garrafa_1(30)(7).png,15,garrafa_1,129,243,102,436
garrafa_1(30)(8).png,15,garrafa_1,129,243,102,436
garrafa_1(30)(9).png,15,garrafa_1,129,243,102,436
garrafa_1(31)(0).png,15,garrafa_1,120,172,328,482
garrafa_1(31)(1).png,15,garrafa_1,120,172,328,482
garrafa_1(31)(2).png,15,garrafa_1,120,172,328,482
garrafa_1(31)(3).png,15,garrafa_1,120,172,328,482
garrafa_1(31)(4).png,15,garrafa_1,120,172,328,482
garrafa_1(31)(5).png,15,garrafa_1,120,172,328,482
garrafa_1(31)(6).png,15,garrafa_1,120,172,328,482
garrafa_1(31)(7).png,15,garrafa_1,120,172,328,482
garrafa_1(31)(8).png,15,garrafa_1,120,172,328,482
garrafa_1(31)(9).png,15,garrafa_1,120,172,328,482
garrafa_1(32)(0).png,16,garrafa_1,134,248,101,432
garrafa_1(32)(1).png,16,garrafa_1,134,248,101,432
garrafa_1(32)(2).png,16,garrafa_1,134,248,101,432
garrafa_1(32)(3).png,16,garrafa_1,134,248,101,432
garrafa_1(32)(4).png,16,garrafa_1,134,248,101,432
garrafa_1(32)(5).png,16,garrafa_1,134,248,101,432
garrafa_1(32)(6).png,16,garrafa_1,134,248,101,432
garrafa_1(32)(7).png,16,garrafa_1,134,248,101,432
garrafa_1(32)(8).png,16,garrafa_1,134,248,101,432
garrafa_1(32)(9).png,16,garrafa_1,134,248,101,432
garrafa_1(33)(0).png,16,garrafa_1,85,150,93,281
garrafa_1(33)(1).png,16,garrafa_1,85,150,93,281
garrafa_1(33)(2).png,16,garrafa_1,85,150,93,281
garrafa_1(33)(3).png,16,garrafa_1,85,150,93,281
garrafa_1(33)(4).png,16,garrafa_1,85,150,93,281
garrafa_1(33)(5).png,16,garrafa_1,85,150,93,281
garrafa_1(33)(6).png,16,garrafa_1,85,150,93,281
garrafa_1(33)(7).png,16,garrafa_1,85,150,93,281
garrafa_1(33)(8).png,16,garrafa_1,85,150,93,281
garrafa_1(33)(9).png,16,garrafa_1,85,150,93,281
garrafa_1(34)(0).png,17,garrafa_1,146,250,105,431
garrafa_1(34)(1).png,17,garrafa_1,146,250,105,431
garrafa_1(34)(2).png,17,garrafa_1,146,250,105,431
garrafa_1(34)(3).png,17,garrafa_1,146,250,105,431
garrafa_1(34)(4).png,17,garrafa_1,146,250,105,431
garrafa_1(34)(5).png,17,garrafa_1,146,250,105,431
garrafa_1(34)(6).png,17,garrafa_1,146,250,105,431
garrafa_1(34)(7).png,17,garrafa_1,146,250,105,431
garrafa_1(34)(8).png,17,garrafa_1,146,250,105,431
garrafa_1(34)(9).png,17,garrafa_1,146,250,105,431
garrafa_1(35)(0).png,17,garrafa_1,107,150,122,256
garrafa_1(35)(1).png,17,garrafa_1,107,150,122,256
garrafa_1(35)(2).png,17,garrafa_1,107,150,122,256
garrafa_1(35)(3).png,17,garrafa_1,107,150,122,256
garrafa_1(35)(4).png,17,garrafa_1,107,150,122,256
garrafa_1(35)(5).png,17,garrafa_1,107,150,122,256
garrafa_1(35)(6).png,17,garrafa_1,107,150,122,256
garrafa_1(35)(7).png,17,garrafa_1,107,150,122,256
garrafa_1(35)(8).png,17,garrafa_1,107,150,122,256
garrafa_1(35)(9).png,17,garrafa_1,107,150,122,256
garrafa_1(36)(0).png,18,garrafa_1,150,256,103,431
garrafa_1(36)(1).png,18,garrafa_1,150,256,103,431
garrafa_1(36)(2).png,18,garrafa_1,150,256,103,431
garrafa_1(36)(3).png,18,garrafa_1,150,256,103,431
garrafa_1(36)(4).png,18,garrafa_1,150,256,103,431
garrafa_1(36)(5).png,18,garrafa_1,150,256,103,431
garrafa_1(36)(6).png,18,garrafa_1,150,256,103,431
garrafa_1(36)(7).png,18,garrafa_1,150,256,103,431
garrafa_1(36)(8).png,18,garrafa_1,150,256,103,431
garrafa_1(36)(9).png,18,garrafa_1,150,256,103,431
garrafa_1(37)(0).png,18,garrafa_1,93,145,98,259
garrafa_1(37)(1).png,18,garrafa_1,93,145,98,259
garrafa_1(37)(2).png,18,garrafa_1,93,145,98,259
garrafa_1(37)(3).png,18,garrafa_1,93,145,98,259
garrafa_1(37)(4).png,18,garrafa_1,93,145,98,259
garrafa_1(37)(5).png,18,garrafa_1,93,145,98,259
garrafa_1(37)(6).png,18,garrafa_1,93,145,98,259
garrafa_1(37)(7).png,18,garrafa_1,93,145,98,259
garrafa_1(37)(8).png,18,garrafa_1,93,145,98,259
garrafa_1(37)(9).png,18,garrafa_1,93,145,98,259
garrafa_1(38)(0).png,19,garrafa_1,148,258,100,436
garrafa_1(38)(1).png,19,garrafa_1,148,258,100,436
garrafa_1(38)(2).png,19,garrafa_1,148,258,100,436
garrafa_1(38)(3).png,19,garrafa_1,148,258,100,436
garrafa_1(38)(4).png,19,garrafa_1,148,258,100,436
garrafa_1(38)(5).png,19,garrafa_1,148,258,100,436
garrafa_1(38)(6).png,19,garrafa_1,148,258,100,436
garrafa_1(38)(7).png,19,garrafa_1,148,258,100,436
garrafa_1(38)(8).png,19,garrafa_1,148,258,100,436
garrafa_1(38)(9).png,19,garrafa_1,148,258,100,436
garrafa_1(39)(0).png,19,garrafa_1,179,229,269,424
garrafa_1(39)(1).png,19,garrafa_1,179,229,269,424
garrafa_1(39)(2).png,19,garrafa_1,179,229,269,424
garrafa_1(39)(3).png,19,garrafa_1,179,229,269,424
garrafa_1(39)(4).png,19,garrafa_1,179,229,269,424
garrafa_1(39)(5).png,19,garrafa_1,179,229,269,424
garrafa_1(39)(6).png,19,garrafa_1,179,229,269,424
garrafa_1(39)(7).png,19,garrafa_1,179,229,269,424
garrafa_1(39)(8).png,19,garrafa_1,179,229,269,424
garrafa_1(39)(9).png,19,garrafa_1,179,229,269,424
garrafa_1(40)(0).png,20,garrafa_1,152,259,101,444
garrafa_1(40)(1).png,20,garrafa_1,152,259,101,444
garrafa_1(40)(2).png,20,garrafa_1,152,259,101,444
garrafa_1(40)(3).png,20,garrafa_1,152,259,101,444
garrafa_1(40)(4).png,20,garrafa_1,152,259,101,444
garrafa_1(40)(5).png,20,garrafa_1,152,259,101,444
garrafa_1(40)(6).png,20,garrafa_1,152,259,101,444
garrafa_1(40)(7).png,20,garrafa_1,152,259,101,444
garrafa_1(40)(8).png,20,garrafa_1,152,259,101,444
garrafa_1(40)(9).png,20,garrafa_1,152,259,101,444
garrafa_1(41)(0).png,20,garrafa_1,163,210,345,496
garrafa_1(41)(1).png,20,garrafa_1,163,210,345,496
garrafa_1(41)(2).png,20,garrafa_1,163,210,345,496
garrafa_1(41)(3).png,20,garrafa_1,163,210,345,496
garrafa_1(41)(4).png,20,garrafa_1,163,210,345,496
garrafa_1(41)(5).png,20,garrafa_1,163,210,345,496
garrafa_1(41)(6).png,20,garrafa_1,163,210,345,496
garrafa_1(41)(7).png,20,garrafa_1,163,210,345,496
garrafa_1(41)(8).png,20,garrafa_1,163,210,345,496
garrafa_1(41)(9).png,20,garrafa_1,163,210,345,496
garrafa_1(42)(0).png,21,garrafa_1,151,256,114,446
garrafa_1(42)(1).png,21,garrafa_1,151,256,114,446
garrafa_1(42)(2).png,21,garrafa_1,151,256,114,446
garrafa_1(42)(3).png,21,garrafa_1,151,256,114,446
garrafa_1(42)(4).png,21,garrafa_1,151,256,114,446
garrafa_1(42)(5).png,21,garrafa_1,151,256,114,446
garrafa_1(42)(6).png,21,garrafa_1,151,256,114,446
garrafa_1(42)(7).png,21,garrafa_1,151,256,114,446
garrafa_1(42)(8).png,21,garrafa_1,151,256,114,446
garrafa_1(42)(9).png,21,garrafa_1,151,256,114,446
garrafa_1(43)(0).png,21,garrafa_1,118,145,279,365
garrafa_1(43)(1).png,21,garrafa_1,118,145,279,365
garrafa_1(43)(2).png,21,garrafa_1,118,145,279,365
garrafa_1(43)(3).png,21,garrafa_1,118,145,279,365
garrafa_1(43)(4).png,21,garrafa_1,118,145,279,365
garrafa_1(43)(5).png,21,garrafa_1,118,145,279,365
garrafa_1(43)(6).png,21,garrafa_1,118,145,279,365
garrafa_1(43)(7).png,21,garrafa_1,118,145,279,365
garrafa_1(43)(8).png,21,garrafa_1,118,145,279,365
garrafa_1(43)(9).png,21,garrafa_1,118,145,279,365
garrafa_1(44)(0).png,22,garrafa_1,148,255,114,447
garrafa_1(44)(1).png,22,garrafa_1,148,255,114,447
garrafa_1(44)(2).png,22,garrafa_1,148,255,114,447
garrafa_1(44)(3).png,22,garrafa_1,148,255,114,447
garrafa_1(44)(4).png,22,garrafa_1,148,255,114,447
garrafa_1(44)(5).png,22,garrafa_1,148,255,114,447
garrafa_1(44)(6).png,22,garrafa_1,148,255,114,447
garrafa_1(44)(7).png,22,garrafa_1,148,255,114,447
garrafa_1(44)(8).png,22,garrafa_1,148,255,114,447
garrafa_1(44)(9).png,22,garrafa_1,148,255,114,447
