filename,id,label,xMin,xMax,yMin,yMax
soda(9)(2).image.png,1,soda,98,208,113,448
soda(9)(3).image.png,1,soda,98,208,113,448
soda(9)(4).image.png,1,soda,98,208,113,448
soda(9)(5).image.png,1,soda,98,208,113,448
soda(9)(6).image.png,1,soda,98,208,113,448
soda(9)(7).image.png,1,soda,98,208,113,448
soda(9)(8).image.png,1,soda,98,208,113,448
soda(9)(9).image.png,1,soda,98,208,113,448
soda(9)(10).image.png,1,soda,98,208,113,448
soda(9)(11).image.png,1,soda,98,208,113,448
soda(9)(12).image.png,1,soda,98,208,113,448
soda(10)(0).image.png,1,soda,111,220,114,440
soda(10)(1).image.png,1,soda,111,220,114,440
soda(10)(2).image.png,1,soda,111,220,114,440
soda(10)(3).image.png,1,soda,111,220,114,440
soda(10)(4).image.png,1,soda,111,220,114,440
soda(10)(5).image.png,1,soda,111,220,114,440
soda(10)(6).image.png,1,soda,111,220,114,440
soda(10)(7).image.png,1,soda,111,220,114,440
soda(10)(8).image.png,1,soda,111,220,114,440
soda(10)(9).image.png,1,soda,111,220,114,440
soda(10)(10).image.png,1,soda,111,220,114,440
soda(10)(11).image.png,1,soda,111,220,114,440
soda(10)(12).image.png,1,soda,111,220,114,440
soda(11)(0).image.png,1,soda,113,223,104,428
soda(11)(1).image.png,1,soda,113,223,104,428
soda(11)(2).image.png,1,soda,113,223,104,428
soda(11)(3).image.png,1,soda,113,223,104,428
soda(11)(4).image.png,1,soda,113,223,104,428
soda(11)(5).image.png,1,soda,113,223,104,428
soda(11)(6).image.png,1,soda,113,223,104,428
soda(11)(7).image.png,1,soda,113,223,104,428
soda(11)(8).image.png,1,soda,113,223,104,428
soda(11)(9).image.png,1,soda,113,223,104,428
soda(11)(10).image.png,1,soda,113,223,104,428
soda(11)(11).image.png,1,soda,113,223,104,428
soda(11)(12).image.png,1,soda,113,223,104,428
soda(12)(0).image.png,1,soda,119,226,98,430
soda(12)(1).image.png,1,soda,119,226,98,430
soda(12)(2).image.png,1,soda,119,226,98,430
soda(12)(3).image.png,1,soda,119,226,98,430
soda(12)(4).image.png,1,soda,119,226,98,430
soda(12)(5).image.png,1,soda,119,226,98,430
soda(12)(6).image.png,1,soda,119,226,98,430
soda(12)(7).image.png,1,soda,119,226,98,430
soda(12)(8).image.png,1,soda,119,226,98,430
soda(12)(9).image.png,1,soda,119,226,98,430
soda(12)(10).image.png,1,soda,119,226,98,430
soda(12)(11).image.png,1,soda,119,226,98,430
soda(12)(12).image.png,1,soda,119,226,98,430
soda(13)(0).image.png,1,soda,119,228,100,435
soda(13)(1).image.png,1,soda,119,228,100,435
soda(13)(2).image.png,1,soda,119,228,100,435
soda(13)(3).image.png,1,soda,119,228,100,435
soda(13)(4).image.png,1,soda,119,228,100,435
soda(13)(5).image.png,1,soda,119,228,100,435
soda(13)(6).image.png,1,soda,119,228,100,435
soda(13)(7).image.png,1,soda,119,228,100,435
soda(13)(8).image.png,1,soda,119,228,100,435
soda(13)(9).image.png,1,soda,119,228,100,435
soda(13)(10).image.png,1,soda,119,228,100,435
soda(13)(11).image.png,1,soda,119,228,100,435
soda(13)(12).image.png,1,soda,119,228,100,435
soda(14)(0).image.png,1,soda,125,235,100,434
soda(14)(1).image.png,1,soda,125,235,100,434
soda(14)(2).image.png,1,soda,125,235,100,434
soda(14)(3).image.png,1,soda,125,235,100,434
soda(14)(4).image.png,1,soda,125,235,100,434
soda(14)(5).image.png,1,soda,125,235,100,434
soda(14)(6).image.png,1,soda,125,235,100,434
soda(14)(7).image.png,1,soda,125,235,100,434
soda(14)(8).image.png,1,soda,125,235,100,434
soda(14)(9).image.png,1,soda,125,235,100,434
soda(14)(10).image.png,1,soda,125,235,100,434
soda(14)(11).image.png,1,soda,125,235,100,434
soda(14)(12).image.png,1,soda,125,235,100,434
soda(15)(0).image.png,1,soda,129,243,102,436
soda(15)(1).image.png,1,soda,129,243,102,436
soda(15)(2).image.png,1,soda,129,243,102,436
soda(15)(3).image.png,1,soda,129,243,102,436
soda(15)(4).image.png,1,soda,129,243,102,436
soda(15)(5).image.png,1,soda,129,243,102,436
soda(15)(6).image.png,1,soda,129,243,102,436
soda(15)(7).image.png,1,soda,129,243,102,436
soda(15)(8).image.png,1,soda,129,243,102,436
soda(15)(9).image.png,1,soda,129,243,102,436
soda(15)(10).image.png,1,soda,129,243,102,436
soda(15)(11).image.png,1,soda,129,243,102,436
soda(15)(12).image.png,1,soda,129,243,102,436
soda(16)(0).image.png,1,soda,134,248,101,432
soda(16)(1).image.png,1,soda,134,248,101,432
soda(16)(2).image.png,1,soda,134,248,101,432
soda(16)(3).image.png,1,soda,134,248,101,432
soda(16)(4).image.png,1,soda,134,248,101,432
soda(16)(5).image.png,1,soda,134,248,101,432
soda(16)(6).image.png,1,soda,134,248,101,432
soda(16)(7).image.png,1,soda,134,248,101,432
soda(16)(8).image.png,1,soda,134,248,101,432
soda(16)(9).image.png,1,soda,134,248,101,432
soda(16)(10).image.png,1,soda,134,248,101,432
soda(16)(11).image.png,1,soda,134,248,101,432
soda(16)(12).image.png,1,soda,134,248,101,432
soda(17)(0).image.png,1,soda,146,250,105,431
soda(17)(1).image.png,1,soda,146,250,105,431
soda(17)(2).image.png,1,soda,146,250,105,431
soda(17)(3).image.png,1,soda,146,250,105,431
soda(17)(4).image.png,1,soda,146,250,105,431
soda(17)(5).image.png,1,soda,146,250,105,431
soda(17)(6).image.png,1,soda,146,250,105,431
soda(17)(7).image.png,1,soda,146,250,105,431
soda(17)(8).image.png,1,soda,146,250,105,431
soda(17)(9).image.png,1,soda,146,250,105,431
soda(17)(10).image.png,1,soda,146,250,105,431
soda(17)(11).image.png,1,soda,146,250,105,431
soda(17)(12).image.png,1,soda,146,250,105,431
soda(18)(0).image.png,1,soda,150,256,103,431
soda(18)(1).image.png,1,soda,150,256,103,431
soda(18)(2).image.png,1,soda,150,256,103,431
soda(18)(3).image.png,1,soda,150,256,103,431
soda(18)(4).image.png,1,soda,150,256,103,431
soda(18)(5).image.png,1,soda,150,256,103,431
soda(18)(6).image.png,1,soda,150,256,103,431
soda(18)(7).image.png,1,soda,150,256,103,431
soda(18)(8).image.png,1,soda,150,256,103,431
soda(18)(9).image.png,1,soda,150,256,103,431
soda(18)(10).image.png,1,soda,150,256,103,431
soda(18)(11).image.png,1,soda,150,256,103,431
soda(18)(12).image.png,1,soda,150,256,103,431
soda(19)(0).image.png,1,soda,148,258,100,436
soda(19)(1).image.png,1,soda,148,258,100,436
soda(19)(2).image.png,1,soda,148,258,100,436
soda(19)(3).image.png,1,soda,148,258,100,436
soda(19)(4).image.png,1,soda,148,258,100,436
soda(19)(5).image.png,1,soda,148,258,100,436
soda(19)(6).image.png,1,soda,148,258,100,436
soda(19)(7).image.png,1,soda,148,258,100,436
soda(19)(8).image.png,1,soda,148,258,100,436
soda(19)(9).image.png,1,soda,148,258,100,436
soda(19)(10).image.png,1,soda,148,258,100,436
soda(19)(11).image.png,1,soda,148,258,100,436
soda(19)(12).image.png,1,soda,148,258,100,436
soda(20)(0).image.png,1,soda,152,259,101,444
soda(20)(1).image.png,1,soda,152,259,101,444
soda(20)(2).image.png,1,soda,152,259,101,444
soda(20)(3).image.png,1,soda,152,259,101,444
soda(20)(4).image.png,1,soda,152,259,101,444
soda(20)(5).image.png,1,soda,152,259,101,444
soda(20)(6).image.png,1,soda,152,259,101,444
soda(20)(7).image.png,1,soda,152,259,101,444
soda(20)(8).image.png,1,soda,152,259,101,444
soda(20)(9).image.png,1,soda,152,259,101,444
soda(20)(10).image.png,1,soda,152,259,101,444
soda(20)(11).image.png,1,soda,152,259,101,444
soda(20)(12).image.png,1,soda,152,259,101,444
soda(20)(0).image.png,1,soda,152,259,101,444
soda(20)(1).image.png,1,soda,152,259,101,444
soda(20)(2).image.png,1,soda,152,259,101,444
soda(20)(3).image.png,1,soda,152,259,101,444
soda(20)(4).image.png,1,soda,152,259,101,444
soda(20)(5).image.png,1,soda,152,259,101,444
soda(20)(6).image.png,1,soda,152,259,101,444
soda(20)(7).image.png,1,soda,152,259,101,444
soda(20)(8).image.png,1,soda,152,259,101,444
soda(20)(9).image.png,1,soda,152,259,101,444
soda(20)(10).image.png,1,soda,152,259,101,444
soda(20)(11).image.png,1,soda,152,259,101,444
soda(20)(12).image.png,1,soda,152,259,101,444
soda(22)(0).image.png,1,soda,148,255,114,447
soda(22)(1).image.png,1,soda,148,255,114,447
soda(22)(2).image.png,1,soda,148,255,114,447
soda(22)(3).image.png,1,soda,148,255,114,447
soda(22)(4).image.png,1,soda,148,255,114,447
soda(22)(5).image.png,1,soda,148,255,114,447
soda(22)(6).image.png,1,soda,148,255,114,447
soda(22)(7).image.png,1,soda,148,255,114,447
soda(22)(8).image.png,1,soda,148,255,114,447
soda(22)(9).image.png,1,soda,148,255,114,447
soda(22)(10).image.png,1,soda,148,255,114,447
soda(22)(11).image.png,1,soda,148,255,114,447
soda(22)(12).image.png,1,soda,148,255,114,447
soda(22)(0).image.png,1,soda,148,255,114,447
soda(22)(1).image.png,1,soda,148,255,114,447
soda(22)(2).image.png,1,soda,148,255,114,447
soda(22)(3).image.png,1,soda,148,255,114,447
soda(22)(4).image.png,1,soda,148,255,114,447
soda(22)(5).image.png,1,soda,148,255,114,447
soda(22)(6).image.png,1,soda,148,255,114,447
soda(22)(7).image.png,1,soda,148,255,114,447
soda(22)(8).image.png,1,soda,148,255,114,447
soda(22)(9).image.png,1,soda,148,255,114,447
soda(22)(10).image.png,1,soda,148,255,114,447
soda(22)(11).image.png,1,soda,148,255,114,447
soda(22)(12).image.png,1,soda,148,255,114,447
soda(24)(0).image.png,1,soda,146,259,107,455
soda(24)(1).image.png,1,soda,146,259,107,455
soda(24)(2).image.png,1,soda,146,259,107,455
soda(24)(3).image.png,1,soda,146,259,107,455
soda(24)(4).image.png,1,soda,146,259,107,455
soda(24)(5).image.png,1,soda,146,259,107,455
soda(24)(6).image.png,1,soda,146,259,107,455
soda(24)(7).image.png,1,soda,146,259,107,455
soda(24)(8).image.png,1,soda,146,259,107,455
soda(24)(9).image.png,1,soda,146,259,107,455
soda(24)(10).image.png,1,soda,146,259,107,455
soda(24)(11).image.png,1,soda,146,259,107,455
soda(24)(12).image.png,1,soda,146,259,107,455
soda(25)(0).image.png,1,soda,145,258,114,457
soda(25)(1).image.png,1,soda,145,258,114,457
soda(25)(2).image.png,1,soda,145,258,114,457
soda(25)(3).image.png,1,soda,145,258,114,457
soda(25)(4).image.png,1,soda,145,258,114,457
soda(25)(5).image.png,1,soda,145,258,114,457
soda(25)(6).image.png,1,soda,145,258,114,457
soda(25)(7).image.png,1,soda,145,258,114,457
soda(25)(8).image.png,1,soda,145,258,114,457
soda(25)(9).image.png,1,soda,145,258,114,457
soda(25)(10).image.png,1,soda,145,258,114,457
soda(25)(11).image.png,1,soda,145,258,114,457
soda(25)(12).image.png,1,soda,145,258,114,457
soda(25)(0).image.png,1,soda,145,258,114,457
soda(25)(1).image.png,1,soda,145,258,114,457
soda(25)(2).image.png,1,soda,145,258,114,457
soda(25)(3).image.png,1,soda,145,258,114,457
soda(25)(4).image.png,1,soda,145,258,114,457
soda(25)(5).image.png,1,soda,145,258,114,457
soda(25)(6).image.png,1,soda,145,258,114,457
soda(25)(7).image.png,1,soda,145,258,114,457
soda(25)(8).image.png,1,soda,145,258,114,457
soda(25)(9).image.png,1,soda,145,258,114,457
soda(25)(10).image.png,1,soda,145,258,114,457
soda(25)(11).image.png,1,soda,145,258,114,457
soda(25)(12).image.png,1,soda,145,258,114,457
soda(27)(0).image.png,1,soda,147,265,116,466
soda(27)(1).image.png,1,soda,147,265,116,466
soda(27)(2).image.png,1,soda,147,265,116,466
soda(27)(3).image.png,1,soda,147,265,116,466
soda(27)(4).image.png,1,soda,147,265,116,466
soda(27)(5).image.png,1,soda,147,265,116,466
soda(27)(6).image.png,1,soda,147,265,116,466
soda(27)(7).image.png,1,soda,147,265,116,466
soda(27)(8).image.png,1,soda,147,265,116,466
soda(27)(9).image.png,1,soda,147,265,116,466
soda(27)(10).image.png,1,soda,147,265,116,466
soda(27)(11).image.png,1,soda,147,265,116,466
soda(27)(12).image.png,1,soda,147,265,116,466
soda(28)(0).image.png,1,soda,150,262,129,477
soda(28)(1).image.png,1,soda,150,262,129,477
soda(28)(2).image.png,1,soda,150,262,129,477
soda(28)(3).image.png,1,soda,150,262,129,477
soda(28)(4).image.png,1,soda,150,262,129,477
soda(28)(5).image.png,1,soda,150,262,129,477
soda(28)(6).image.png,1,soda,150,262,129,477
soda(28)(7).image.png,1,soda,150,262,129,477
soda(28)(8).image.png,1,soda,150,262,129,477
soda(28)(9).image.png,1,soda,150,262,129,477
soda(28)(10).image.png,1,soda,150,262,129,477
soda(28)(11).image.png,1,soda,150,262,129,477
soda(28)(12).image.png,1,soda,150,262,129,477
soda(29)(0).image.png,1,soda,157,273,138,484
soda(29)(1).image.png,1,soda,157,273,138,484
soda(29)(2).image.png,1,soda,157,273,138,484
soda(29)(3).image.png,1,soda,157,273,138,484
soda(29)(4).image.png,1,soda,157,273,138,484
soda(29)(5).image.png,1,soda,157,273,138,484
soda(29)(6).image.png,1,soda,157,273,138,484
soda(29)(7).image.png,1,soda,157,273,138,484
soda(29)(8).image.png,1,soda,157,273,138,484
soda(29)(9).image.png,1,soda,157,273,138,484
soda(29)(10).image.png,1,soda,157,273,138,484
soda(29)(11).image.png,1,soda,157,273,138,484
soda(29)(12).image.png,1,soda,157,273,138,484
soda(29)(0).image.png,1,soda,157,273,138,484
soda(29)(1).image.png,1,soda,157,273,138,484
soda(29)(2).image.png,1,soda,157,273,138,484
soda(29)(3).image.png,1,soda,157,273,138,484
soda(29)(4).image.png,1,soda,157,273,138,484
soda(29)(5).image.png,1,soda,157,273,138,484
soda(29)(6).image.png,1,soda,157,273,138,484
soda(29)(7).image.png,1,soda,157,273,138,484
soda(29)(8).image.png,1,soda,157,273,138,484
soda(29)(9).image.png,1,soda,157,273,138,484
soda(29)(10).image.png,1,soda,157,273,138,484
soda(29)(11).image.png,1,soda,157,273,138,484
soda(29)(12).image.png,1,soda,157,273,138,484
soda(29)(0).image.png,1,soda,157,273,138,484
soda(29)(1).image.png,1,soda,157,273,138,484
soda(29)(2).image.png,1,soda,157,273,138,484
soda(29)(3).image.png,1,soda,157,273,138,484
soda(29)(4).image.png,1,soda,157,273,138,484
soda(29)(5).image.png,1,soda,157,273,138,484
soda(29)(6).image.png,1,soda,157,273,138,484
soda(29)(7).image.png,1,soda,157,273,138,484
soda(29)(8).image.png,1,soda,157,273,138,484
soda(29)(9).image.png,1,soda,157,273,138,484
soda(29)(10).image.png,1,soda,157,273,138,484
soda(29)(11).image.png,1,soda,157,273,138,484
soda(29)(12).image.png,1,soda,157,273,138,484
soda(29)(0).image.png,1,soda,157,273,138,484
soda(29)(1).image.png,1,soda,157,273,138,484
soda(29)(2).image.png,1,soda,157,273,138,484
soda(29)(3).image.png,1,soda,157,273,138,484
soda(29)(4).image.png,1,soda,157,273,138,484
soda(29)(5).image.png,1,soda,157,273,138,484
soda(29)(6).image.png,1,soda,157,273,138,484
soda(29)(7).image.png,1,soda,157,273,138,484
soda(29)(8).image.png,1,soda,157,273,138,484
soda(29)(9).image.png,1,soda,157,273,138,484
soda(29)(10).image.png,1,soda,157,273,138,484
soda(29)(11).image.png,1,soda,157,273,138,484
soda(29)(12).image.png,1,soda,157,273,138,484
soda(33)(0).image.png,1,soda,155,270,218,543
soda(33)(1).image.png,1,soda,155,270,218,543
soda(33)(2).image.png,1,soda,155,270,218,543
soda(33)(3).image.png,1,soda,155,270,218,543
soda(33)(4).image.png,1,soda,155,270,218,543
soda(33)(5).image.png,1,soda,155,270,218,543
soda(33)(6).image.png,1,soda,155,270,218,543
soda(33)(7).image.png,1,soda,155,270,218,543
soda(33)(8).image.png,1,soda,155,270,218,543
soda(33)(9).image.png,1,soda,155,270,218,543
soda(33)(10).image.png,1,soda,155,270,218,543
soda(33)(11).image.png,1,soda,155,270,218,543
soda(33)(12).image.png,1,soda,155,270,218,543
soda(34)(0).image.png,1,soda,152,269,222,560
soda(34)(1).image.png,1,soda,152,269,222,560
soda(34)(2).image.png,1,soda,152,269,222,560
soda(34)(3).image.png,1,soda,152,269,222,560
soda(34)(4).image.png,1,soda,152,269,222,560
soda(34)(5).image.png,1,soda,152,269,222,560
soda(34)(6).image.png,1,soda,152,269,222,560
soda(34)(7).image.png,1,soda,152,269,222,560
soda(34)(8).image.png,1,soda,152,269,222,560
soda(34)(9).image.png,1,soda,152,269,222,560
soda(34)(10).image.png,1,soda,152,269,222,560
soda(34)(11).image.png,1,soda,152,269,222,560
soda(34)(12).image.png,1,soda,152,269,222,560
soda(35)(0).image.png,1,soda,147,264,228,569
soda(35)(1).image.png,1,soda,147,264,228,569
soda(35)(2).image.png,1,soda,147,264,228,569
soda(35)(3).image.png,1,soda,147,264,228,569
soda(35)(4).image.png,1,soda,147,264,228,569
soda(35)(5).image.png,1,soda,147,264,228,569
soda(35)(6).image.png,1,soda,147,264,228,569
soda(35)(7).image.png,1,soda,147,264,228,569
soda(35)(8).image.png,1,soda,147,264,228,569
soda(35)(9).image.png,1,soda,147,264,228,569
soda(35)(10).image.png,1,soda,147,264,228,569
soda(35)(11).image.png,1,soda,147,264,228,569
soda(35)(12).image.png,1,soda,147,264,228,569
soda(36)(0).image.png,1,soda,146,267,224,559
soda(36)(1).image.png,1,soda,146,267,224,559
soda(36)(2).image.png,1,soda,146,267,224,559
soda(36)(3).image.png,1,soda,146,267,224,559
soda(36)(4).image.png,1,soda,146,267,224,559
soda(36)(5).image.png,1,soda,146,267,224,559
soda(36)(6).image.png,1,soda,146,267,224,559
soda(36)(7).image.png,1,soda,146,267,224,559
soda(36)(8).image.png,1,soda,146,267,224,559
soda(36)(9).image.png,1,soda,146,267,224,559
soda(36)(10).image.png,1,soda,146,267,224,559
soda(36)(11).image.png,1,soda,146,267,224,559
soda(36)(12).image.png,1,soda,146,267,224,559
soda(36)(0).image.png,1,soda,146,267,224,559
soda(36)(1).image.png,1,soda,146,267,224,559
soda(36)(2).image.png,1,soda,146,267,224,559
soda(36)(3).image.png,1,soda,146,267,224,559
soda(36)(4).image.png,1,soda,146,267,224,559
soda(36)(5).image.png,1,soda,146,267,224,559
soda(36)(6).image.png,1,soda,146,267,224,559
soda(36)(7).image.png,1,soda,146,267,224,559
soda(36)(8).image.png,1,soda,146,267,224,559
soda(36)(9).image.png,1,soda,146,267,224,559
soda(36)(10).image.png,1,soda,146,267,224,559
soda(36)(11).image.png,1,soda,146,267,224,559
soda(36)(12).image.png,1,soda,146,267,224,559
soda(38)(0).image.png,1,soda,143,260,208,532
soda(38)(1).image.png,1,soda,143,260,208,532
soda(38)(2).image.png,1,soda,143,260,208,532
soda(38)(3).image.png,1,soda,143,260,208,532
soda(38)(4).image.png,1,soda,143,260,208,532
soda(38)(5).image.png,1,soda,143,260,208,532
soda(38)(6).image.png,1,soda,143,260,208,532
soda(38)(7).image.png,1,soda,143,260,208,532
soda(38)(8).image.png,1,soda,143,260,208,532
soda(38)(9).image.png,1,soda,143,260,208,532
soda(38)(10).image.png,1,soda,143,260,208,532
soda(38)(11).image.png,1,soda,143,260,208,532
soda(38)(12).image.png,1,soda,143,260,208,532
soda(39)(0).image.png,1,soda,139,257,189,528
soda(39)(1).image.png,1,soda,139,257,189,528
soda(39)(2).image.png,1,soda,139,257,189,528
soda(39)(3).image.png,1,soda,139,257,189,528
soda(39)(4).image.png,1,soda,139,257,189,528
soda(39)(5).image.png,1,soda,139,257,189,528
soda(39)(6).image.png,1,soda,139,257,189,528
soda(39)(7).image.png,1,soda,139,257,189,528
soda(39)(8).image.png,1,soda,139,257,189,528
soda(39)(9).image.png,1,soda,139,257,189,528
soda(39)(10).image.png,1,soda,139,257,189,528
soda(39)(11).image.png,1,soda,139,257,189,528
soda(39)(12).image.png,1,soda,139,257,189,528
soda(40)(0).image.png,1,soda,141,258,187,522
soda(40)(1).image.png,1,soda,141,258,187,522
soda(40)(2).image.png,1,soda,141,258,187,522
soda(40)(3).image.png,1,soda,141,258,187,522
soda(40)(4).image.png,1,soda,141,258,187,522
soda(40)(5).image.png,1,soda,141,258,187,522
soda(40)(6).image.png,1,soda,141,258,187,522
soda(40)(7).image.png,1,soda,141,258,187,522
soda(40)(8).image.png,1,soda,141,258,187,522
soda(40)(9).image.png,1,soda,141,258,187,522
soda(40)(10).image.png,1,soda,141,258,187,522
soda(40)(11).image.png,1,soda,141,258,187,522
soda(40)(12).image.png,1,soda,141,258,187,522
soda(41)(0).image.png,1,soda,144,263,174,513
soda(41)(1).image.png,1,soda,144,263,174,513
soda(41)(2).image.png,1,soda,144,263,174,513
soda(41)(3).image.png,1,soda,144,263,174,513
soda(41)(4).image.png,1,soda,144,263,174,513
soda(41)(5).image.png,1,soda,144,263,174,513
soda(41)(6).image.png,1,soda,144,263,174,513
soda(41)(7).image.png,1,soda,144,263,174,513
soda(41)(8).image.png,1,soda,144,263,174,513
soda(41)(9).image.png,1,soda,144,263,174,513
soda(41)(10).image.png,1,soda,144,263,174,513
soda(41)(11).image.png,1,soda,144,263,174,513
soda(41)(12).image.png,1,soda,144,263,174,513
soda(42)(0).image.png,1,soda,141,257,167,510
soda(42)(1).image.png,1,soda,141,257,167,510
soda(42)(2).image.png,1,soda,141,257,167,510
soda(42)(3).image.png,1,soda,141,257,167,510
soda(42)(4).image.png,1,soda,141,257,167,510
soda(42)(5).image.png,1,soda,141,257,167,510
soda(42)(6).image.png,1,soda,141,257,167,510
soda(42)(7).image.png,1,soda,141,257,167,510
soda(42)(8).image.png,1,soda,141,257,167,510
soda(42)(9).image.png,1,soda,141,257,167,510
soda(42)(10).image.png,1,soda,141,257,167,510
soda(42)(11).image.png,1,soda,141,257,167,510
