filename,id,label,xMin,xMax,yMin,yMax
agua(8)(7).image.png,2,agua,79,181,80,381
agua(8)(8).image.png,2,agua,79,181,80,381
agua(8)(9).image.png,2,agua,79,181,80,381
agua(8)(10).image.png,2,agua,79,181,80,381
agua(8)(11).image.png,2,agua,79,181,80,381
agua(8)(12).image.png,2,agua,79,181,80,381
agua(9)(0).image.png,2,agua,79,182,82,391
agua(9)(1).image.png,2,agua,79,182,82,391
agua(9)(2).image.png,2,agua,79,182,82,391
agua(9)(3).image.png,2,agua,79,182,82,391
agua(9)(4).image.png,2,agua,79,182,82,391
agua(9)(5).image.png,2,agua,79,182,82,391
agua(9)(6).image.png,2,agua,79,182,82,391
agua(9)(7).image.png,2,agua,79,182,82,391
agua(9)(8).image.png,2,agua,79,182,82,391
agua(9)(9).image.png,2,agua,79,182,82,391
agua(9)(10).image.png,2,agua,79,182,82,391
agua(9)(11).image.png,2,agua,79,182,82,391
agua(9)(12).image.png,2,agua,79,182,82,391
agua(10)(0).image.png,2,agua,81,187,86,400
agua(10)(1).image.png,2,agua,81,187,86,400
agua(10)(2).image.png,2,agua,81,187,86,400
agua(10)(3).image.png,2,agua,81,187,86,400
agua(10)(4).image.png,2,agua,81,187,86,400
agua(10)(5).image.png,2,agua,81,187,86,400
agua(10)(6).image.png,2,agua,81,187,86,400
agua(10)(7).image.png,2,agua,81,187,86,400
agua(10)(8).image.png,2,agua,81,187,86,400
agua(10)(9).image.png,2,agua,81,187,86,400
agua(10)(10).image.png,2,agua,81,187,86,400
agua(10)(11).image.png,2,agua,81,187,86,400
agua(10)(12).image.png,2,agua,81,187,86,400
agua(11)(0).image.png,2,agua,84,190,92,405
agua(11)(1).image.png,2,agua,84,190,92,405
agua(11)(2).image.png,2,agua,84,190,92,405
agua(11)(3).image.png,2,agua,84,190,92,405
agua(11)(4).image.png,2,agua,84,190,92,405
agua(11)(5).image.png,2,agua,84,190,92,405
agua(11)(6).image.png,2,agua,84,190,92,405
agua(11)(7).image.png,2,agua,84,190,92,405
agua(11)(8).image.png,2,agua,84,190,92,405
agua(11)(9).image.png,2,agua,84,190,92,405
agua(11)(10).image.png,2,agua,84,190,92,405
agua(11)(11).image.png,2,agua,84,190,92,405
agua(11)(12).image.png,2,agua,84,190,92,405
agua(12)(0).image.png,2,agua,89,195,94,413
agua(12)(1).image.png,2,agua,89,195,94,413
agua(12)(2).image.png,2,agua,89,195,94,413
agua(12)(3).image.png,2,agua,89,195,94,413
agua(12)(4).image.png,2,agua,89,195,94,413
agua(12)(5).image.png,2,agua,89,195,94,413
agua(12)(6).image.png,2,agua,89,195,94,413
agua(12)(7).image.png,2,agua,89,195,94,413
agua(12)(8).image.png,2,agua,89,195,94,413
agua(12)(9).image.png,2,agua,89,195,94,413
agua(12)(10).image.png,2,agua,89,195,94,413
agua(12)(11).image.png,2,agua,89,195,94,413
agua(12)(12).image.png,2,agua,89,195,94,413
agua(13)(0).image.png,2,agua,91,200,99,426
agua(13)(1).image.png,2,agua,91,200,99,426
agua(13)(2).image.png,2,agua,91,200,99,426
agua(13)(3).image.png,2,agua,91,200,99,426
agua(13)(4).image.png,2,agua,91,200,99,426
agua(13)(5).image.png,2,agua,91,200,99,426
agua(13)(6).image.png,2,agua,91,200,99,426
agua(13)(7).image.png,2,agua,91,200,99,426
agua(13)(8).image.png,2,agua,91,200,99,426
agua(13)(9).image.png,2,agua,91,200,99,426
agua(13)(10).image.png,2,agua,91,200,99,426
agua(13)(11).image.png,2,agua,91,200,99,426
agua(13)(12).image.png,2,agua,91,200,99,426
agua(14)(0).image.png,2,agua,97,205,101,421
agua(14)(1).image.png,2,agua,97,205,101,421
agua(14)(2).image.png,2,agua,97,205,101,421
agua(14)(3).image.png,2,agua,97,205,101,421
agua(14)(4).image.png,2,agua,97,205,101,421
agua(14)(5).image.png,2,agua,97,205,101,421
agua(14)(6).image.png,2,agua,97,205,101,421
agua(14)(7).image.png,2,agua,97,205,101,421
agua(14)(8).image.png,2,agua,97,205,101,421
agua(14)(9).image.png,2,agua,97,205,101,421
agua(14)(10).image.png,2,agua,97,205,101,421
agua(14)(11).image.png,2,agua,97,205,101,421
agua(14)(12).image.png,2,agua,97,205,101,421
agua(41)(0).image.png,2,agua,185,301,206,532
agua(41)(1).image.png,2,agua,185,301,206,532
agua(41)(2).image.png,2,agua,185,301,206,532
agua(41)(3).image.png,2,agua,185,301,206,532
agua(41)(4).image.png,2,agua,185,301,206,532
agua(41)(5).image.png,2,agua,185,301,206,532
agua(41)(6).image.png,2,agua,185,301,206,532
agua(41)(7).image.png,2,agua,185,301,206,532
agua(41)(8).image.png,2,agua,185,301,206,532
agua(41)(9).image.png,2,agua,185,301,206,532
agua(41)(10).image.png,2,agua,185,301,206,532
agua(41)(11).image.png,2,agua,185,301,206,532
agua(41)(12).image.png,2,agua,185,301,206,532
agua(45)(0).image.png,2,agua,147,269,142,516
agua(45)(1).image.png,2,agua,147,269,142,516
agua(45)(2).image.png,2,agua,147,269,142,516
agua(45)(3).image.png,2,agua,147,269,142,516
agua(45)(4).image.png,2,agua,147,269,142,516
agua(45)(5).image.png,2,agua,147,269,142,516
agua(45)(6).image.png,2,agua,147,269,142,516
agua(45)(7).image.png,2,agua,147,269,142,516
agua(45)(8).image.png,2,agua,147,269,142,516
agua(45)(9).image.png,2,agua,147,269,142,516
agua(45)(10).image.png,2,agua,147,269,142,516
agua(45)(11).image.png,2,agua,147,269,142,516
agua(45)(12).image.png,2,agua,147,269,142,516
agua(50)(0).image.png,2,agua,171,288,122,491
agua(50)(1).image.png,2,agua,171,288,122,491
agua(50)(2).image.png,2,agua,171,288,122,491
agua(50)(3).image.png,2,agua,171,288,122,491
agua(50)(4).image.png,2,agua,171,288,122,491
agua(50)(5).image.png,2,agua,171,288,122,491
agua(50)(6).image.png,2,agua,171,288,122,491
agua(50)(7).image.png,2,agua,171,288,122,491
agua(50)(8).image.png,2,agua,171,288,122,491
agua(50)(9).image.png,2,agua,171,288,122,491
agua(50)(10).image.png,2,agua,171,288,122,491
agua(50)(11).image.png,2,agua,171,288,122,491
agua(50)(12).image.png,2,agua,171,288,122,491
agua(56)(0).image.png,2,agua,187,305,106,486
agua(56)(1).image.png,2,agua,187,305,106,486
agua(56)(2).image.png,2,agua,187,305,106,486
agua(56)(3).image.png,2,agua,187,305,106,486
agua(56)(4).image.png,2,agua,187,305,106,486
agua(56)(5).image.png,2,agua,187,305,106,486
agua(56)(6).image.png,2,agua,187,305,106,486
agua(56)(7).image.png,2,agua,187,305,106,486
agua(56)(8).image.png,2,agua,187,305,106,486
agua(56)(9).image.png,2,agua,187,305,106,486
agua(56)(10).image.png,2,agua,187,305,106,486
agua(56)(11).image.png,2,agua,187,305,106,486
agua(56)(12).image.png,2,agua,187,305,106,486
agua(57)(0).image.png,2,agua,183,299,107,486
agua(57)(1).image.png,2,agua,183,299,107,486
agua(57)(2).image.png,2,agua,183,299,107,486
agua(57)(3).image.png,2,agua,183,299,107,486
agua(57)(4).image.png,2,agua,183,299,107,486
agua(57)(5).image.png,2,agua,183,299,107,486
agua(57)(6).image.png,2,agua,183,299,107,486
agua(57)(7).image.png,2,agua,183,299,107,486
agua(57)(8).image.png,2,agua,183,299,107,486
agua(57)(9).image.png,2,agua,183,299,107,486
agua(57)(10).image.png,2,agua,183,299,107,486
agua(57)(11).image.png,2,agua,183,299,107,486
agua(57)(12).image.png,2,agua,183,299,107,486
agua(61)(0).image.png,2,agua,145,261,113,504
agua(61)(1).image.png,2,agua,145,261,113,504
agua(61)(2).image.png,2,agua,145,261,113,504
agua(61)(3).image.png,2,agua,145,261,113,504
agua(61)(4).image.png,2,agua,145,261,113,504
agua(61)(5).image.png,2,agua,145,261,113,504
agua(61)(6).image.png,2,agua,145,261,113,504
agua(61)(7).image.png,2,agua,145,261,113,504
agua(61)(8).image.png,2,agua,145,261,113,504
agua(61)(9).image.png,2,agua,145,261,113,504
agua(61)(10).image.png,2,agua,145,261,113,504
agua(61)(11).image.png,2,agua,145,261,113,504
agua(61)(12).image.png,2,agua,145,261,113,504
agua(62)(0).image.png,2,agua,130,252,104,504
agua(62)(1).image.png,2,agua,130,252,104,504
agua(62)(2).image.png,2,agua,130,252,104,504
agua(62)(3).image.png,2,agua,130,252,104,504
agua(62)(4).image.png,2,agua,130,252,104,504
agua(62)(5).image.png,2,agua,130,252,104,504
agua(62)(6).image.png,2,agua,130,252,104,504
agua(62)(7).image.png,2,agua,130,252,104,504
agua(62)(8).image.png,2,agua,130,252,104,504
agua(62)(9).image.png,2,agua,130,252,104,504
agua(62)(10).image.png,2,agua,130,252,104,504
agua(62)(11).image.png,2,agua,130,252,104,504
agua(62)(12).image.png,2,agua,130,252,104,504
agua(64)(0).image.png,2,agua,133,247,98,486
agua(64)(1).image.png,2,agua,133,247,98,486
agua(64)(2).image.png,2,agua,133,247,98,486
agua(64)(3).image.png,2,agua,133,247,98,486
agua(64)(4).image.png,2,agua,133,247,98,486
agua(64)(5).image.png,2,agua,133,247,98,486
agua(64)(6).image.png,2,agua,133,247,98,486
agua(64)(7).image.png,2,agua,133,247,98,486
agua(64)(8).image.png,2,agua,133,247,98,486
agua(64)(9).image.png,2,agua,133,247,98,486
agua(64)(10).image.png,2,agua,133,247,98,486
agua(64)(11).image.png,2,agua,133,247,98,486
agua(64)(12).image.png,2,agua,133,247,98,486
agua(66)(0).image.png,2,agua,109,225,90,478
agua(66)(1).image.png,2,agua,109,225,90,478
agua(66)(2).image.png,2,agua,109,225,90,478
agua(66)(3).image.png,2,agua,109,225,90,478
agua(66)(4).image.png,2,agua,109,225,90,478
agua(66)(5).image.png,2,agua,109,225,90,478
agua(66)(6).image.png,2,agua,109,225,90,478
agua(66)(7).image.png,2,agua,109,225,90,478
agua(66)(8).image.png,2,agua,109,225,90,478
agua(66)(9).image.png,2,agua,109,225,90,478
agua(66)(10).image.png,2,agua,109,225,90,478
agua(66)(11).image.png,2,agua,109,225,90,478
agua(66)(12).image.png,2,agua,109,225,90,478
agua(68)(0).image.png,2,agua,110,228,84,474
agua(68)(1).image.png,2,agua,110,228,84,474
agua(68)(2).image.png,2,agua,110,228,84,474
agua(68)(3).image.png,2,agua,110,228,84,474
agua(68)(4).image.png,2,agua,110,228,84,474
agua(68)(5).image.png,2,agua,110,228,84,474
agua(68)(6).image.png,2,agua,110,228,84,474
agua(68)(7).image.png,2,agua,110,228,84,474
agua(68)(8).image.png,2,agua,110,228,84,474
agua(68)(9).image.png,2,agua,110,228,84,474
agua(68)(10).image.png,2,agua,110,228,84,474
agua(68)(11).image.png,2,agua,110,228,84,474
agua(68)(12).image.png,2,agua,110,228,84,474
agua(70)(0).image.png,2,agua,121,238,83,472
agua(70)(1).image.png,2,agua,121,238,83,472
agua(70)(2).image.png,2,agua,121,238,83,472
agua(70)(3).image.png,2,agua,121,238,83,472
agua(70)(4).image.png,2,agua,121,238,83,472
agua(70)(5).image.png,2,agua,121,238,83,472
agua(70)(6).image.png,2,agua,121,238,83,472
agua(70)(7).image.png,2,agua,121,238,83,472
agua(70)(8).image.png,2,agua,121,238,83,472
agua(70)(9).image.png,2,agua,121,238,83,472
agua(70)(10).image.png,2,agua,121,238,83,472
agua(70)(11).image.png,2,agua,121,238,83,472
agua(70)(12).image.png,2,agua,121,238,83,472
agua(71)(0).image.png,2,agua,125,241,85,474
agua(71)(1).image.png,2,agua,125,241,85,474
agua(71)(2).image.png,2,agua,125,241,85,474
agua(71)(3).image.png,2,agua,125,241,85,474
agua(71)(4).image.png,2,agua,125,241,85,474
agua(71)(5).image.png,2,agua,125,241,85,474
agua(71)(6).image.png,2,agua,125,241,85,474
agua(71)(7).image.png,2,agua,125,241,85,474
agua(71)(8).image.png,2,agua,125,241,85,474
agua(71)(9).image.png,2,agua,125,241,85,474
agua(71)(10).image.png,2,agua,125,241,85,474
agua(71)(11).image.png,2,agua,125,241,85,474
agua(71)(12).image.png,2,agua,125,241,85,474
agua(72)(0).image.png,2,agua,142,251,78,462
agua(72)(1).image.png,2,agua,142,251,78,462
agua(72)(2).image.png,2,agua,142,251,78,462
agua(72)(3).image.png,2,agua,142,251,78,462
agua(72)(4).image.png,2,agua,142,251,78,462
agua(72)(5).image.png,2,agua,142,251,78,462
agua(72)(6).image.png,2,agua,142,251,78,462
agua(72)(7).image.png,2,agua,142,251,78,462
agua(72)(8).image.png,2,agua,142,251,78,462
agua(72)(9).image.png,2,agua,142,251,78,462
agua(72)(10).image.png,2,agua,142,251,78,462
agua(72)(11).image.png,2,agua,142,251,78,462
agua(72)(12).image.png,2,agua,142,251,78,462
agua(73)(0).image.png,2,agua,150,260,68,441
agua(73)(1).image.png,2,agua,150,260,68,441
agua(73)(2).image.png,2,agua,150,260,68,441
agua(73)(3).image.png,2,agua,150,260,68,441
agua(73)(4).image.png,2,agua,150,260,68,441
agua(73)(5).image.png,2,agua,150,260,68,441
agua(73)(6).image.png,2,agua,150,260,68,441
agua(73)(7).image.png,2,agua,150,260,68,441
agua(73)(8).image.png,2,agua,150,260,68,441
agua(73)(9).image.png,2,agua,150,260,68,441
agua(73)(10).image.png,2,agua,150,260,68,441
agua(73)(11).image.png,2,agua,150,260,68,441
agua(73)(12).image.png,2,agua,150,260,68,441
agua(74)(0).image.png,2,agua,166,273,54,423
agua(74)(1).image.png,2,agua,166,273,54,423
agua(74)(2).image.png,2,agua,166,273,54,423
agua(74)(3).image.png,2,agua,166,273,54,423
agua(74)(4).image.png,2,agua,166,273,54,423
agua(74)(5).image.png,2,agua,166,273,54,423
agua(74)(6).image.png,2,agua,166,273,54,423
agua(74)(7).image.png,2,agua,166,273,54,423
agua(74)(8).image.png,2,agua,166,273,54,423
agua(74)(9).image.png,2,agua,166,273,54,423
agua(74)(10).image.png,2,agua,166,273,54,423
agua(74)(11).image.png,2,agua,166,273,54,423
agua(74)(12).image.png,2,agua,166,273,54,423
agua(76)(0).image.png,2,agua,180,293,10,386
agua(76)(1).image.png,2,agua,180,293,10,386
agua(76)(2).image.png,2,agua,180,293,10,386
agua(76)(3).image.png,2,agua,180,293,10,386
agua(76)(4).image.png,2,agua,180,293,10,386
agua(76)(5).image.png,2,agua,180,293,10,386
agua(76)(6).image.png,2,agua,180,293,10,386
agua(76)(7).image.png,2,agua,180,293,10,386
agua(76)(8).image.png,2,agua,180,293,10,386
agua(76)(9).image.png,2,agua,180,293,10,386
agua(76)(10).image.png,2,agua,180,293,10,386
agua(76)(11).image.png,2,agua,180,293,10,386
agua(76)(12).image.png,2,agua,180,293,10,386
agua(82)(0).image.png,2,agua,85,218,93,473
agua(82)(1).image.png,2,agua,85,218,93,473
agua(82)(2).image.png,2,agua,85,218,93,473
agua(82)(3).image.png,2,agua,85,218,93,473
agua(82)(4).image.png,2,agua,85,218,93,473
agua(82)(5).image.png,2,agua,85,218,93,473
agua(82)(6).image.png,2,agua,85,218,93,473
agua(82)(7).image.png,2,agua,85,218,93,473
agua(82)(8).image.png,2,agua,85,218,93,473
agua(82)(9).image.png,2,agua,85,218,93,473
agua(82)(10).image.png,2,agua,85,218,93,473
agua(82)(11).image.png,2,agua,85,218,93,473
agua(82)(12).image.png,2,agua,85,218,93,473
agua(84)(0).image.png,2,agua,103,231,116,480
agua(84)(1).image.png,2,agua,103,231,116,480
agua(84)(2).image.png,2,agua,103,231,116,480
agua(84)(3).image.png,2,agua,103,231,116,480
agua(84)(4).image.png,2,agua,103,231,116,480
agua(84)(5).image.png,2,agua,103,231,116,480
agua(84)(6).image.png,2,agua,103,231,116,480
agua(84)(7).image.png,2,agua,103,231,116,480
agua(84)(8).image.png,2,agua,103,231,116,480
agua(84)(9).image.png,2,agua,103,231,116,480
agua(84)(10).image.png,2,agua,103,231,116,480
agua(84)(11).image.png,2,agua,103,231,116,480
agua(84)(12).image.png,2,agua,103,231,116,480
agua(88)(0).image.png,2,agua,59,155,103,394
agua(88)(1).image.png,2,agua,59,155,103,394
agua(88)(2).image.png,2,agua,59,155,103,394
agua(88)(3).image.png,2,agua,59,155,103,394
agua(88)(4).image.png,2,agua,59,155,103,394
agua(88)(5).image.png,2,agua,59,155,103,394
agua(88)(6).image.png,2,agua,59,155,103,394
agua(88)(7).image.png,2,agua,59,155,103,394
agua(88)(8).image.png,2,agua,59,155,103,394
agua(88)(9).image.png,2,agua,59,155,103,394
agua(88)(10).image.png,2,agua,59,155,103,394
agua(88)(11).image.png,2,agua,59,155,103,394
agua(88)(12).image.png,2,agua,59,155,103,394
agua(89)(0).image.png,2,agua,60,155,103,393
agua(89)(1).image.png,2,agua,60,155,103,393
agua(89)(2).image.png,2,agua,60,155,103,393
agua(89)(3).image.png,2,agua,60,155,103,393
agua(89)(4).image.png,2,agua,60,155,103,393
agua(89)(5).image.png,2,agua,60,155,103,393
agua(89)(6).image.png,2,agua,60,155,103,393
agua(89)(7).image.png,2,agua,60,155,103,393
agua(89)(8).image.png,2,agua,60,155,103,393
agua(89)(9).image.png,2,agua,60,155,103,393
agua(89)(10).image.png,2,agua,60,155,103,393
agua(89)(11).image.png,2,agua,60,155,103,393
agua(89)(12).image.png,2,agua,60,155,103,393
agua(91)(0).image.png,2,agua,50,145,104,398
agua(91)(1).image.png,2,agua,50,145,104,398
agua(91)(2).image.png,2,agua,50,145,104,398
agua(91)(3).image.png,2,agua,50,145,104,398
agua(91)(4).image.png,2,agua,50,145,104,398
agua(91)(5).image.png,2,agua,50,145,104,398
agua(91)(6).image.png,2,agua,50,145,104,398
agua(91)(7).image.png,2,agua,50,145,104,398
agua(91)(8).image.png,2,agua,50,145,104,398
agua(91)(9).image.png,2,agua,50,145,104,398
agua(91)(10).image.png,2,agua,50,145,104,398
agua(91)(11).image.png,2,agua,50,145,104,398
agua(91)(12).image.png,2,agua,50,145,104,398
agua(92)(0).image.png,2,agua,46,141,107,403
agua(92)(1).image.png,2,agua,46,141,107,403
agua(92)(2).image.png,2,agua,46,141,107,403
agua(92)(3).image.png,2,agua,46,141,107,403
agua(92)(4).image.png,2,agua,46,141,107,403
agua(92)(5).image.png,2,agua,46,141,107,403
agua(92)(6).image.png,2,agua,46,141,107,403
agua(92)(7).image.png,2,agua,46,141,107,403
agua(92)(8).image.png,2,agua,46,141,107,403
agua(92)(9).image.png,2,agua,46,141,107,403
agua(92)(10).image.png,2,agua,46,141,107,403
agua(92)(11).image.png,2,agua,46,141,107,403
agua(92)(12).image.png,2,agua,46,141,107,403
agua(93)(0).image.png,2,agua,45,139,109,403
agua(93)(1).image.png,2,agua,45,139,109,403
agua(93)(2).image.png,2,agua,45,139,109,403
agua(93)(3).image.png,2,agua,45,139,109,403
agua(93)(4).image.png,2,agua,45,139,109,403
agua(93)(5).image.png,2,agua,45,139,109,403
agua(93)(6).image.png,2,agua,45,139,109,403
agua(93)(7).image.png,2,agua,45,139,109,403
agua(93)(8).image.png,2,agua,45,139,109,403
agua(93)(9).image.png,2,agua,45,139,109,403
agua(93)(10).image.png,2,agua,45,139,109,403
agua(93)(11).image.png,2,agua,45,139,109,403
agua(93)(12).image.png,2,agua,45,139,109,403
agua(94)(0).image.png,2,agua,42,137,104,400
agua(94)(1).image.png,2,agua,42,137,104,400
agua(94)(2).image.png,2,agua,42,137,104,400
agua(94)(3).image.png,2,agua,42,137,104,400
agua(94)(4).image.png,2,agua,42,137,104,400
agua(94)(5).image.png,2,agua,42,137,104,400
agua(94)(6).image.png,2,agua,42,137,104,400
agua(94)(7).image.png,2,agua,42,137,104,400
agua(94)(8).image.png,2,agua,42,137,104,400
agua(94)(9).image.png,2,agua,42,137,104,400
agua(94)(10).image.png,2,agua,42,137,104,400
agua(94)(11).image.png,2,agua,42,137,104,400
agua(94)(12).image.png,2,agua,42,137,104,400
agua(95)(0).image.png,2,agua,45,142,99,402
agua(95)(1).image.png,2,agua,45,142,99,402
agua(95)(2).image.png,2,agua,45,142,99,402
agua(95)(3).image.png,2,agua,45,142,99,402
agua(95)(4).image.png,2,agua,45,142,99,402
agua(95)(5).image.png,2,agua,45,142,99,402
agua(95)(6).image.png,2,agua,45,142,99,402
agua(95)(7).image.png,2,agua,45,142,99,402
agua(95)(8).image.png,2,agua,45,142,99,402
agua(95)(9).image.png,2,agua,45,142,99,402
agua(95)(10).image.png,2,agua,45,142,99,402
agua(95)(11).image.png,2,agua,45,142,99,402
agua(95)(12).image.png,2,agua,45,142,99,402
agua(97)(0).image.png,2,agua,46,147,92,396
agua(97)(1).image.png,2,agua,46,147,92,396
agua(97)(2).image.png,2,agua,46,147,92,396
agua(97)(3).image.png,2,agua,46,147,92,396
agua(97)(4).image.png,2,agua,46,147,92,396
agua(97)(5).image.png,2,agua,46,147,92,396
agua(97)(6).image.png,2,agua,46,147,92,396
agua(97)(7).image.png,2,agua,46,147,92,396
agua(97)(8).image.png,2,agua,46,147,92,396
agua(97)(9).image.png,2,agua,46,147,92,396
agua(97)(10).image.png,2,agua,46,147,92,396
agua(97)(11).image.png,2,agua,46,147,92,396
agua(97)(12).image.png,2,agua,46,147,92,396
agua(98)(0).image.png,2,agua,52,152,89,397
agua(98)(1).image.png,2,agua,52,152,89,397
agua(98)(2).image.png,2,agua,52,152,89,397
agua(98)(3).image.png,2,agua,52,152,89,397
agua(98)(4).image.png,2,agua,52,152,89,397
agua(98)(5).image.png,2,agua,52,152,89,397
agua(98)(6).image.png,2,agua,52,152,89,397
agua(98)(7).image.png,2,agua,52,152,89,397
agua(98)(8).image.png,2,agua,52,152,89,397
agua(98)(9).image.png,2,agua,52,152,89,397
agua(98)(10).image.png,2,agua,52,152,89,397
agua(98)(11).image.png,2,agua,52,152,89,397
agua(98)(12).image.png,2,agua,52,152,89,397
agua(99)(0).image.png,2,agua,55,156,87,402
agua(99)(1).image.png,2,agua,55,156,87,402
agua(99)(2).image.png,2,agua,55,156,87,402
agua(99)(3).image.png,2,agua,55,156,87,402
agua(99)(4).image.png,2,agua,55,156,87,402
agua(99)(5).image.png,2,agua,55,156,87,402
agua(99)(6).image.png,2,agua,55,156,87,402
agua(99)(7).image.png,2,agua,55,156,87,402
agua(99)(8).image.png,2,agua,55,156,87,402
agua(99)(9).image.png,2,agua,55,156,87,402
agua(99)(10).image.png,2,agua,55,156,87,402
agua(99)(11).image.png,2,agua,55,156,87,402
agua(99)(12).image.png,2,agua,55,156,87,402
agua(115)(0).image.png,2,agua,215,329,101,418
agua(115)(1).image.png,2,agua,215,329,101,418
agua(115)(2).image.png,2,agua,215,329,101,418
agua(115)(3).image.png,2,agua,215,329,101,418
agua(115)(4).image.png,2,agua,215,329,101,418
agua(115)(5).image.png,2,agua,215,329,101,418
agua(115)(6).image.png,2,agua,215,329,101,418
agua(115)(7).image.png,2,agua,215,329,101,418
agua(115)(8).image.png,2,agua,215,329,101,418
agua(115)(9).image.png,2,agua,215,329,101,418
agua(115)(10).image.png,2,agua,215,329,101,418
agua(115)(11).image.png,2,agua,215,329,101,418
agua(115)(12).image.png,2,agua,215,329,101,418
agua(116)(0).image.png,2,agua,219,332,89,419
agua(116)(1).image.png,2,agua,219,332,89,419
agua(116)(2).image.png,2,agua,219,332,89,419
agua(116)(3).image.png,2,agua,219,332,89,419
agua(116)(4).image.png,2,agua,219,332,89,419
agua(116)(5).image.png,2,agua,219,332,89,419
agua(116)(6).image.png,2,agua,219,332,89,419
agua(116)(7).image.png,2,agua,219,332,89,419
agua(116)(8).image.png,2,agua,219,332,89,419
agua(116)(9).image.png,2,agua,219,332,89,419
agua(116)(10).image.png,2,agua,219,332,89,419
agua(116)(11).image.png,2,agua,219,332,89,419
