filename,id,label,xMin,xMax,yMin,yMax
img(5)(0).png,1,soda,93,208,104,439
img(5)(1).png,1,soda,93,208,104,439
img(5)(2).png,1,soda,93,208,104,439
img(5)(3).png,1,soda,93,208,104,439
img(5)(4).png,1,soda,93,208,104,439
img(5)(5).png,1,soda,93,208,104,439
img(5)(6).png,1,soda,93,208,104,439
img(5)(7).png,1,soda,93,208,104,439
img(5)(8).png,1,soda,93,208,104,439
img(5)(9).png,1,soda,93,208,104,439
img(5)(10).png,1,soda,93,208,104,439
img(5)(11).png,1,soda,93,208,104,439
img(5)(12).png,1,soda,93,208,104,439
img(5)(0).png,1,soda,93,208,104,439
img(5)(1).png,1,soda,93,208,104,439
img(5)(2).png,1,soda,93,208,104,439
img(5)(3).png,1,soda,93,208,104,439
img(5)(4).png,1,soda,93,208,104,439
img(5)(5).png,1,soda,93,208,104,439
img(5)(6).png,1,soda,93,208,104,439
img(5)(7).png,1,soda,93,208,104,439
img(5)(8).png,1,soda,93,208,104,439
img(5)(9).png,1,soda,93,208,104,439
img(5)(10).png,1,soda,93,208,104,439
img(5)(11).png,1,soda,93,208,104,439
img(5)(12).png,1,soda,93,208,104,439
img(7)(0).png,1,soda,86,199,114,453
img(7)(1).png,1,soda,86,199,114,453
img(7)(2).png,1,soda,86,199,114,453
img(7)(3).png,1,soda,86,199,114,453
img(7)(4).png,1,soda,86,199,114,453
img(7)(5).png,1,soda,86,199,114,453
img(7)(6).png,1,soda,86,199,114,453
img(7)(7).png,1,soda,86,199,114,453
img(7)(8).png,1,soda,86,199,114,453
img(7)(9).png,1,soda,86,199,114,453
img(7)(10).png,1,soda,86,199,114,453
img(7)(11).png,1,soda,86,199,114,453
img(7)(12).png,1,soda,86,199,114,453
img(8)(0).png,1,soda,90,203,119,455
img(8)(1).png,1,soda,90,203,119,455
img(8)(2).png,1,soda,90,203,119,455
img(8)(3).png,1,soda,90,203,119,455
img(8)(4).png,1,soda,90,203,119,455
img(8)(5).png,1,soda,90,203,119,455
img(8)(6).png,1,soda,90,203,119,455
img(8)(7).png,1,soda,90,203,119,455
img(8)(8).png,1,soda,90,203,119,455
img(8)(9).png,1,soda,90,203,119,455
img(8)(10).png,1,soda,90,203,119,455
img(8)(11).png,1,soda,90,203,119,455
img(8)(12).png,1,soda,90,203,119,455
img(9)(0).png,1,soda,98,208,113,448
img(9)(1).png,1,soda,98,208,113,448
img(9)(2).png,1,soda,98,208,113,448
img(9)(3).png,1,soda,98,208,113,448
img(9)(4).png,1,soda,98,208,113,448
img(9)(5).png,1,soda,98,208,113,448
img(9)(6).png,1,soda,98,208,113,448
img(9)(7).png,1,soda,98,208,113,448
img(9)(8).png,1,soda,98,208,113,448
img(9)(9).png,1,soda,98,208,113,448
img(9)(10).png,1,soda,98,208,113,448
img(9)(11).png,1,soda,98,208,113,448
img(9)(12).png,1,soda,98,208,113,448
img(10)(0).png,1,soda,111,220,114,440
img(10)(1).png,1,soda,111,220,114,440
img(10)(2).png,1,soda,111,220,114,440
img(10)(3).png,1,soda,111,220,114,440
img(10)(4).png,1,soda,111,220,114,440
img(10)(5).png,1,soda,111,220,114,440
img(10)(6).png,1,soda,111,220,114,440
img(10)(7).png,1,soda,111,220,114,440
img(10)(8).png,1,soda,111,220,114,440
img(10)(9).png,1,soda,111,220,114,440
img(10)(10).png,1,soda,111,220,114,440
img(10)(11).png,1,soda,111,220,114,440
img(10)(12).png,1,soda,111,220,114,440
img(11)(0).png,1,soda,113,223,104,428
img(11)(1).png,1,soda,113,223,104,428
img(11)(2).png,1,soda,113,223,104,428
img(11)(3).png,1,soda,113,223,104,428
img(11)(4).png,1,soda,113,223,104,428
img(11)(5).png,1,soda,113,223,104,428
img(11)(6).png,1,soda,113,223,104,428
img(11)(7).png,1,soda,113,223,104,428
img(11)(8).png,1,soda,113,223,104,428
img(11)(9).png,1,soda,113,223,104,428
img(11)(10).png,1,soda,113,223,104,428
img(11)(11).png,1,soda,113,223,104,428
img(11)(12).png,1,soda,113,223,104,428
img(12)(0).png,1,soda,119,226,98,430
img(12)(1).png,1,soda,119,226,98,430
img(12)(2).png,1,soda,119,226,98,430
img(12)(3).png,1,soda,119,226,98,430
img(12)(4).png,1,soda,119,226,98,430
img(12)(5).png,1,soda,119,226,98,430
img(12)(6).png,1,soda,119,226,98,430
img(12)(7).png,1,soda,119,226,98,430
img(12)(8).png,1,soda,119,226,98,430
img(12)(9).png,1,soda,119,226,98,430
img(12)(10).png,1,soda,119,226,98,430
img(12)(11).png,1,soda,119,226,98,430
img(12)(12).png,1,soda,119,226,98,430
img(13)(0).png,1,soda,119,228,100,435
img(13)(1).png,1,soda,119,228,100,435
img(13)(2).png,1,soda,119,228,100,435
img(13)(3).png,1,soda,119,228,100,435
img(13)(4).png,1,soda,119,228,100,435
img(13)(5).png,1,soda,119,228,100,435
img(13)(6).png,1,soda,119,228,100,435
img(13)(7).png,1,soda,119,228,100,435
img(13)(8).png,1,soda,119,228,100,435
img(13)(9).png,1,soda,119,228,100,435
img(13)(10).png,1,soda,119,228,100,435
img(13)(11).png,1,soda,119,228,100,435
img(13)(12).png,1,soda,119,228,100,435
img(14)(0).png,1,soda,125,235,100,434
img(14)(1).png,1,soda,125,235,100,434
img(14)(2).png,1,soda,125,235,100,434
img(14)(3).png,1,soda,125,235,100,434
img(14)(4).png,1,soda,125,235,100,434
img(14)(5).png,1,soda,125,235,100,434
img(14)(6).png,1,soda,125,235,100,434
img(14)(7).png,1,soda,125,235,100,434
img(14)(8).png,1,soda,125,235,100,434
img(14)(9).png,1,soda,125,235,100,434
img(14)(10).png,1,soda,125,235,100,434
img(14)(11).png,1,soda,125,235,100,434
img(14)(12).png,1,soda,125,235,100,434
img(15)(0).png,1,soda,129,243,102,436
img(15)(1).png,1,soda,129,243,102,436
img(15)(2).png,1,soda,129,243,102,436
img(15)(3).png,1,soda,129,243,102,436
img(15)(4).png,1,soda,129,243,102,436
img(15)(5).png,1,soda,129,243,102,436
img(15)(6).png,1,soda,129,243,102,436
img(15)(7).png,1,soda,129,243,102,436
img(15)(8).png,1,soda,129,243,102,436
img(15)(9).png,1,soda,129,243,102,436
img(15)(10).png,1,soda,129,243,102,436
img(15)(11).png,1,soda,129,243,102,436
img(15)(12).png,1,soda,129,243,102,436
img(16)(0).png,1,soda,134,248,101,432
img(16)(1).png,1,soda,134,248,101,432
img(16)(2).png,1,soda,134,248,101,432
img(16)(3).png,1,soda,134,248,101,432
img(16)(4).png,1,soda,134,248,101,432
img(16)(5).png,1,soda,134,248,101,432
img(16)(6).png,1,soda,134,248,101,432
img(16)(7).png,1,soda,134,248,101,432
img(16)(8).png,1,soda,134,248,101,432
img(16)(9).png,1,soda,134,248,101,432
img(16)(10).png,1,soda,134,248,101,432
img(16)(11).png,1,soda,134,248,101,432
img(16)(12).png,1,soda,134,248,101,432
img(17)(0).png,1,soda,146,250,105,431
img(17)(1).png,1,soda,146,250,105,431
img(17)(2).png,1,soda,146,250,105,431
img(17)(3).png,1,soda,146,250,105,431
img(17)(4).png,1,soda,146,250,105,431
img(17)(5).png,1,soda,146,250,105,431
img(17)(6).png,1,soda,146,250,105,431
img(17)(7).png,1,soda,146,250,105,431
img(17)(8).png,1,soda,146,250,105,431
img(17)(9).png,1,soda,146,250,105,431
img(17)(10).png,1,soda,146,250,105,431
img(17)(11).png,1,soda,146,250,105,431
img(17)(12).png,1,soda,146,250,105,431
img(18)(0).png,1,soda,150,256,103,431
img(18)(1).png,1,soda,150,256,103,431
img(18)(2).png,1,soda,150,256,103,431
img(18)(3).png,1,soda,150,256,103,431
img(18)(4).png,1,soda,150,256,103,431
img(18)(5).png,1,soda,150,256,103,431
img(18)(6).png,1,soda,150,256,103,431
img(18)(7).png,1,soda,150,256,103,431
img(18)(8).png,1,soda,150,256,103,431
img(18)(9).png,1,soda,150,256,103,431
img(18)(10).png,1,soda,150,256,103,431
img(18)(11).png,1,soda,150,256,103,431
img(18)(12).png,1,soda,150,256,103,431
img(19)(0).png,1,soda,148,258,100,436
img(19)(1).png,1,soda,148,258,100,436
img(19)(2).png,1,soda,148,258,100,436
img(19)(3).png,1,soda,148,258,100,436
img(19)(4).png,1,soda,148,258,100,436
img(19)(5).png,1,soda,148,258,100,436
img(19)(6).png,1,soda,148,258,100,436
img(19)(7).png,1,soda,148,258,100,436
img(19)(8).png,1,soda,148,258,100,436
img(19)(9).png,1,soda,148,258,100,436
img(19)(10).png,1,soda,148,258,100,436
img(19)(11).png,1,soda,148,258,100,436
img(19)(12).png,1,soda,148,258,100,436
img(20)(0).png,1,soda,152,259,101,444
img(20)(1).png,1,soda,152,259,101,444
img(20)(2).png,1,soda,152,259,101,444
img(20)(3).png,1,soda,152,259,101,444
img(20)(4).png,1,soda,152,259,101,444
img(20)(5).png,1,soda,152,259,101,444
img(20)(6).png,1,soda,152,259,101,444
img(20)(7).png,1,soda,152,259,101,444
img(20)(8).png,1,soda,152,259,101,444
img(20)(9).png,1,soda,152,259,101,444
img(20)(10).png,1,soda,152,259,101,444
img(20)(11).png,1,soda,152,259,101,444
img(20)(12).png,1,soda,152,259,101,444
img(20)(0).png,1,soda,152,259,101,444
img(20)(1).png,1,soda,152,259,101,444
img(20)(2).png,1,soda,152,259,101,444
img(20)(3).png,1,soda,152,259,101,444
img(20)(4).png,1,soda,152,259,101,444
img(20)(5).png,1,soda,152,259,101,444
img(20)(6).png,1,soda,152,259,101,444
img(20)(7).png,1,soda,152,259,101,444
img(20)(8).png,1,soda,152,259,101,444
img(20)(9).png,1,soda,152,259,101,444
img(20)(10).png,1,soda,152,259,101,444
img(20)(11).png,1,soda,152,259,101,444
img(20)(12).png,1,soda,152,259,101,444
img(22)(0).png,1,soda,148,255,114,447
img(22)(1).png,1,soda,148,255,114,447
img(22)(2).png,1,soda,148,255,114,447
img(22)(3).png,1,soda,148,255,114,447
img(22)(4).png,1,soda,148,255,114,447
img(22)(5).png,1,soda,148,255,114,447
img(22)(6).png,1,soda,148,255,114,447
img(22)(7).png,1,soda,148,255,114,447
img(22)(8).png,1,soda,148,255,114,447
img(22)(9).png,1,soda,148,255,114,447
img(22)(10).png,1,soda,148,255,114,447
img(22)(11).png,1,soda,148,255,114,447
img(22)(12).png,1,soda,148,255,114,447
img(22)(0).png,1,soda,148,255,114,447
img(22)(1).png,1,soda,148,255,114,447
img(22)(2).png,1,soda,148,255,114,447
img(22)(3).png,1,soda,148,255,114,447
img(22)(4).png,1,soda,148,255,114,447
img(22)(5).png,1,soda,148,255,114,447
img(22)(6).png,1,soda,148,255,114,447
img(22)(7).png,1,soda,148,255,114,447
img(22)(8).png,1,soda,148,255,114,447
img(22)(9).png,1,soda,148,255,114,447
img(22)(10).png,1,soda,148,255,114,447
img(22)(11).png,1,soda,148,255,114,447
img(22)(12).png,1,soda,148,255,114,447
img(24)(0).png,1,soda,146,259,107,455
img(24)(1).png,1,soda,146,259,107,455
img(24)(2).png,1,soda,146,259,107,455
img(24)(3).png,1,soda,146,259,107,455
img(24)(4).png,1,soda,146,259,107,455
img(24)(5).png,1,soda,146,259,107,455
img(24)(6).png,1,soda,146,259,107,455
img(24)(7).png,1,soda,146,259,107,455
img(24)(8).png,1,soda,146,259,107,455
img(24)(9).png,1,soda,146,259,107,455
img(24)(10).png,1,soda,146,259,107,455
img(24)(11).png,1,soda,146,259,107,455
img(24)(12).png,1,soda,146,259,107,455
img(25)(0).png,1,soda,145,258,114,457
img(25)(1).png,1,soda,145,258,114,457
img(25)(2).png,1,soda,145,258,114,457
img(25)(3).png,1,soda,145,258,114,457
img(25)(4).png,1,soda,145,258,114,457
img(25)(5).png,1,soda,145,258,114,457
img(25)(6).png,1,soda,145,258,114,457
img(25)(7).png,1,soda,145,258,114,457
img(25)(8).png,1,soda,145,258,114,457
img(25)(9).png,1,soda,145,258,114,457
img(25)(10).png,1,soda,145,258,114,457
img(25)(11).png,1,soda,145,258,114,457
img(25)(12).png,1,soda,145,258,114,457
img(25)(0).png,1,soda,145,258,114,457
img(25)(1).png,1,soda,145,258,114,457
img(25)(2).png,1,soda,145,258,114,457
img(25)(3).png,1,soda,145,258,114,457
img(25)(4).png,1,soda,145,258,114,457
img(25)(5).png,1,soda,145,258,114,457
img(25)(6).png,1,soda,145,258,114,457
img(25)(7).png,1,soda,145,258,114,457
img(25)(8).png,1,soda,145,258,114,457
img(25)(9).png,1,soda,145,258,114,457
img(25)(10).png,1,soda,145,258,114,457
img(25)(11).png,1,soda,145,258,114,457
img(25)(12).png,1,soda,145,258,114,457
img(27)(0).png,1,soda,147,265,116,466
img(27)(1).png,1,soda,147,265,116,466
img(27)(2).png,1,soda,147,265,116,466
img(27)(3).png,1,soda,147,265,116,466
img(27)(4).png,1,soda,147,265,116,466
img(27)(5).png,1,soda,147,265,116,466
img(27)(6).png,1,soda,147,265,116,466
img(27)(7).png,1,soda,147,265,116,466
img(27)(8).png,1,soda,147,265,116,466
img(27)(9).png,1,soda,147,265,116,466
img(27)(10).png,1,soda,147,265,116,466
img(27)(11).png,1,soda,147,265,116,466
img(27)(12).png,1,soda,147,265,116,466
img(28)(0).png,1,soda,150,262,129,477
img(28)(1).png,1,soda,150,262,129,477
img(28)(2).png,1,soda,150,262,129,477
img(28)(3).png,1,soda,150,262,129,477
img(28)(4).png,1,soda,150,262,129,477
img(28)(5).png,1,soda,150,262,129,477
img(28)(6).png,1,soda,150,262,129,477
img(28)(7).png,1,soda,150,262,129,477
img(28)(8).png,1,soda,150,262,129,477
img(28)(9).png,1,soda,150,262,129,477
img(28)(10).png,1,soda,150,262,129,477
img(28)(11).png,1,soda,150,262,129,477
img(28)(12).png,1,soda,150,262,129,477
img(29)(0).png,1,soda,157,273,138,484
img(29)(1).png,1,soda,157,273,138,484
img(29)(2).png,1,soda,157,273,138,484
img(29)(3).png,1,soda,157,273,138,484
img(29)(4).png,1,soda,157,273,138,484
img(29)(5).png,1,soda,157,273,138,484
img(29)(6).png,1,soda,157,273,138,484
img(29)(7).png,1,soda,157,273,138,484
img(29)(8).png,1,soda,157,273,138,484
img(29)(9).png,1,soda,157,273,138,484
img(29)(10).png,1,soda,157,273,138,484
img(29)(11).png,1,soda,157,273,138,484
img(29)(12).png,1,soda,157,273,138,484
img(29)(0).png,1,soda,157,273,138,484
img(29)(1).png,1,soda,157,273,138,484
img(29)(2).png,1,soda,157,273,138,484
img(29)(3).png,1,soda,157,273,138,484
img(29)(4).png,1,soda,157,273,138,484
img(29)(5).png,1,soda,157,273,138,484
img(29)(6).png,1,soda,157,273,138,484
img(29)(7).png,1,soda,157,273,138,484
img(29)(8).png,1,soda,157,273,138,484
img(29)(9).png,1,soda,157,273,138,484
img(29)(10).png,1,soda,157,273,138,484
img(29)(11).png,1,soda,157,273,138,484
img(29)(12).png,1,soda,157,273,138,484
img(29)(0).png,1,soda,157,273,138,484
img(29)(1).png,1,soda,157,273,138,484
img(29)(2).png,1,soda,157,273,138,484
img(29)(3).png,1,soda,157,273,138,484
img(29)(4).png,1,soda,157,273,138,484
img(29)(5).png,1,soda,157,273,138,484
img(29)(6).png,1,soda,157,273,138,484
img(29)(7).png,1,soda,157,273,138,484
img(29)(8).png,1,soda,157,273,138,484
img(29)(9).png,1,soda,157,273,138,484
img(29)(10).png,1,soda,157,273,138,484
img(29)(11).png,1,soda,157,273,138,484
img(29)(12).png,1,soda,157,273,138,484
img(29)(0).png,1,soda,157,273,138,484
img(29)(1).png,1,soda,157,273,138,484
img(29)(2).png,1,soda,157,273,138,484
img(29)(3).png,1,soda,157,273,138,484
img(29)(4).png,1,soda,157,273,138,484
img(29)(5).png,1,soda,157,273,138,484
img(29)(6).png,1,soda,157,273,138,484
img(29)(7).png,1,soda,157,273,138,484
img(29)(8).png,1,soda,157,273,138,484
img(29)(9).png,1,soda,157,273,138,484
img(29)(10).png,1,soda,157,273,138,484
img(29)(11).png,1,soda,157,273,138,484
img(29)(12).png,1,soda,157,273,138,484
img(33)(0).png,1,soda,155,270,218,543
img(33)(1).png,1,soda,155,270,218,543
img(33)(2).png,1,soda,155,270,218,543
img(33)(3).png,1,soda,155,270,218,543
img(33)(4).png,1,soda,155,270,218,543
img(33)(5).png,1,soda,155,270,218,543
img(33)(6).png,1,soda,155,270,218,543
img(33)(7).png,1,soda,155,270,218,543
img(33)(8).png,1,soda,155,270,218,543
img(33)(9).png,1,soda,155,270,218,543
img(33)(10).png,1,soda,155,270,218,543
img(33)(11).png,1,soda,155,270,218,543
img(33)(12).png,1,soda,155,270,218,543
img(34)(0).png,1,soda,152,269,222,560
img(34)(1).png,1,soda,152,269,222,560
img(34)(2).png,1,soda,152,269,222,560
img(34)(3).png,1,soda,152,269,222,560
img(34)(4).png,1,soda,152,269,222,560
img(34)(5).png,1,soda,152,269,222,560
img(34)(6).png,1,soda,152,269,222,560
img(34)(7).png,1,soda,152,269,222,560
img(34)(8).png,1,soda,152,269,222,560
img(34)(9).png,1,soda,152,269,222,560
img(34)(10).png,1,soda,152,269,222,560
img(34)(11).png,1,soda,152,269,222,560
img(34)(12).png,1,soda,152,269,222,560
img(35)(0).png,1,soda,147,264,228,569
img(35)(1).png,1,soda,147,264,228,569
img(35)(2).png,1,soda,147,264,228,569
img(35)(3).png,1,soda,147,264,228,569
img(35)(4).png,1,soda,147,264,228,569
img(35)(5).png,1,soda,147,264,228,569
img(35)(6).png,1,soda,147,264,228,569
img(35)(7).png,1,soda,147,264,228,569
img(35)(8).png,1,soda,147,264,228,569
img(35)(9).png,1,soda,147,264,228,569
img(35)(10).png,1,soda,147,264,228,569
img(35)(11).png,1,soda,147,264,228,569
img(35)(12).png,1,soda,147,264,228,569
img(36)(0).png,1,soda,146,267,224,559
img(36)(1).png,1,soda,146,267,224,559
img(36)(2).png,1,soda,146,267,224,559
img(36)(3).png,1,soda,146,267,224,559
img(36)(4).png,1,soda,146,267,224,559
img(36)(5).png,1,soda,146,267,224,559
img(36)(6).png,1,soda,146,267,224,559
img(36)(7).png,1,soda,146,267,224,559
img(36)(8).png,1,soda,146,267,224,559
img(36)(9).png,1,soda,146,267,224,559
img(36)(10).png,1,soda,146,267,224,559
img(36)(11).png,1,soda,146,267,224,559
img(36)(12).png,1,soda,146,267,224,559
img(36)(0).png,1,soda,146,267,224,559
img(36)(1).png,1,soda,146,267,224,559
img(36)(2).png,1,soda,146,267,224,559
img(36)(3).png,1,soda,146,267,224,559
img(36)(4).png,1,soda,146,267,224,559
img(36)(5).png,1,soda,146,267,224,559
img(36)(6).png,1,soda,146,267,224,559
img(36)(7).png,1,soda,146,267,224,559
img(36)(8).png,1,soda,146,267,224,559
img(36)(9).png,1,soda,146,267,224,559
img(36)(10).png,1,soda,146,267,224,559
img(36)(11).png,1,soda,146,267,224,559
img(36)(12).png,1,soda,146,267,224,559
img(38)(0).png,1,soda,143,260,208,532
img(38)(1).png,1,soda,143,260,208,532
img(38)(2).png,1,soda,143,260,208,532
img(38)(3).png,1,soda,143,260,208,532
img(38)(4).png,1,soda,143,260,208,532
img(38)(5).png,1,soda,143,260,208,532
img(38)(6).png,1,soda,143,260,208,532
img(38)(7).png,1,soda,143,260,208,532
img(38)(8).png,1,soda,143,260,208,532
img(38)(9).png,1,soda,143,260,208,532
img(38)(10).png,1,soda,143,260,208,532
img(38)(11).png,1,soda,143,260,208,532
img(38)(12).png,1,soda,143,260,208,532
img(39)(0).png,1,soda,139,257,189,528
img(39)(1).png,1,soda,139,257,189,528
img(39)(2).png,1,soda,139,257,189,528
img(39)(3).png,1,soda,139,257,189,528
img(39)(4).png,1,soda,139,257,189,528
img(39)(5).png,1,soda,139,257,189,528
img(39)(6).png,1,soda,139,257,189,528
img(39)(7).png,1,soda,139,257,189,528
img(39)(8).png,1,soda,139,257,189,528
img(39)(9).png,1,soda,139,257,189,528
img(39)(10).png,1,soda,139,257,189,528
img(39)(11).png,1,soda,139,257,189,528
img(39)(12).png,1,soda,139,257,189,528
img(40)(0).png,1,soda,141,258,187,522
img(40)(1).png,1,soda,141,258,187,522
img(40)(2).png,1,soda,141,258,187,522
img(40)(3).png,1,soda,141,258,187,522
img(40)(4).png,1,soda,141,258,187,522
img(40)(5).png,1,soda,141,258,187,522
img(40)(6).png,1,soda,141,258,187,522
img(40)(7).png,1,soda,141,258,187,522
img(40)(8).png,1,soda,141,258,187,522
img(40)(9).png,1,soda,141,258,187,522
img(40)(10).png,1,soda,141,258,187,522
img(40)(11).png,1,soda,141,258,187,522
img(40)(12).png,1,soda,141,258,187,522
img(41)(0).png,1,soda,144,263,174,513
img(41)(1).png,1,soda,144,263,174,513
img(41)(2).png,1,soda,144,263,174,513
img(41)(3).png,1,soda,144,263,174,513
img(41)(4).png,1,soda,144,263,174,513
img(41)(5).png,1,soda,144,263,174,513
img(41)(6).png,1,soda,144,263,174,513
img(41)(7).png,1,soda,144,263,174,513
img(41)(8).png,1,soda,144,263,174,513
img(41)(9).png,1,soda,144,263,174,513
img(41)(10).png,1,soda,144,263,174,513
img(41)(11).png,1,soda,144,263,174,513
img(41)(12).png,1,soda,144,263,174,513
img(42)(0).png,1,soda,141,257,167,510
img(42)(1).png,1,soda,141,257,167,510
img(42)(2).png,1,soda,141,257,167,510
img(42)(3).png,1,soda,141,257,167,510
img(42)(4).png,1,soda,141,257,167,510
img(42)(5).png,1,soda,141,257,167,510
img(42)(6).png,1,soda,141,257,167,510
img(42)(7).png,1,soda,141,257,167,510
img(42)(8).png,1,soda,141,257,167,510
img(42)(9).png,1,soda,141,257,167,510
img(42)(10).png,1,soda,141,257,167,510
img(42)(11).png,1,soda,141,257,167,510
img(42)(12).png,1,soda,141,257,167,510
img(43)(0).png,1,soda,136,255,159,507
img(43)(1).png,1,soda,136,255,159,507
img(43)(2).png,1,soda,136,255,159,507
img(43)(3).png,1,soda,136,255,159,507
img(43)(4).png,1,soda,136,255,159,507
img(43)(5).png,1,soda,136,255,159,507
img(43)(6).png,1,soda,136,255,159,507
img(43)(7).png,1,soda,136,255,159,507
img(43)(8).png,1,soda,136,255,159,507
img(43)(9).png,1,soda,136,255,159,507
img(43)(10).png,1,soda,136,255,159,507
img(43)(11).png,1,soda,136,255,159,507
img(43)(12).png,1,soda,136,255,159,507
img(44)(0).png,1,soda,133,252,151,504
img(44)(1).png,1,soda,133,252,151,504
img(44)(2).png,1,soda,133,252,151,504
img(44)(3).png,1,soda,133,252,151,504
img(44)(4).png,1,soda,133,252,151,504
img(44)(5).png,1,soda,133,252,151,504
img(44)(6).png,1,soda,133,252,151,504
img(44)(7).png,1,soda,133,252,151,504
img(44)(8).png,1,soda,133,252,151,504
img(44)(9).png,1,soda,133,252,151,504
img(44)(10).png,1,soda,133,252,151,504
img(44)(11).png,1,soda,133,252,151,504
img(44)(12).png,1,soda,133,252,151,504
img(45)(0).png,1,soda,129,250,142,497
img(45)(1).png,1,soda,129,250,142,497
img(45)(2).png,1,soda,129,250,142,497
img(45)(3).png,1,soda,129,250,142,497
img(45)(4).png,1,soda,129,250,142,497
img(45)(5).png,1,soda,129,250,142,497
img(45)(6).png,1,soda,129,250,142,497
img(45)(7).png,1,soda,129,250,142,497
img(45)(8).png,1,soda,129,250,142,497
img(45)(9).png,1,soda,129,250,142,497
img(45)(10).png,1,soda,129,250,142,497
img(45)(11).png,1,soda,129,250,142,497
img(45)(12).png,1,soda,129,250,142,497
img(46)(0).png,1,soda,130,248,128,490
img(46)(1).png,1,soda,130,248,128,490
img(46)(2).png,1,soda,130,248,128,490
img(46)(3).png,1,soda,130,248,128,490
img(46)(4).png,1,soda,130,248,128,490
img(46)(5).png,1,soda,130,248,128,490
img(46)(6).png,1,soda,130,248,128,490
img(46)(7).png,1,soda,130,248,128,490
img(46)(8).png,1,soda,130,248,128,490
img(46)(9).png,1,soda,130,248,128,490
img(46)(10).png,1,soda,130,248,128,490
img(46)(11).png,1,soda,130,248,128,490
img(46)(12).png,1,soda,130,248,128,490
img(47)(0).png,1,soda,126,248,118,485
img(47)(1).png,1,soda,126,248,118,485
img(47)(2).png,1,soda,126,248,118,485
img(47)(3).png,1,soda,126,248,118,485
img(47)(4).png,1,soda,126,248,118,485
img(47)(5).png,1,soda,126,248,118,485
img(47)(6).png,1,soda,126,248,118,485
img(47)(7).png,1,soda,126,248,118,485
img(47)(8).png,1,soda,126,248,118,485
img(47)(9).png,1,soda,126,248,118,485
img(47)(10).png,1,soda,126,248,118,485
img(47)(11).png,1,soda,126,248,118,485
img(47)(12).png,1,soda,126,248,118,485
img(48)(0).png,1,soda,124,245,107,469
img(48)(1).png,1,soda,124,245,107,469
img(48)(2).png,1,soda,124,245,107,469
img(48)(3).png,1,soda,124,245,107,469
img(48)(4).png,1,soda,124,245,107,469
img(48)(5).png,1,soda,124,245,107,469
img(48)(6).png,1,soda,124,245,107,469
img(48)(7).png,1,soda,124,245,107,469
img(48)(8).png,1,soda,124,245,107,469
img(48)(9).png,1,soda,124,245,107,469
